,P0,P1
960,4.65234375,-4.14453125
961,3.685546875,-3.212890625
962,-2.810546875,3.248046875
963,4.71875,-4.17578125
964,-4.11328125,4.92578125
965,4.75390625,-4.25
966,4.671875,-4.18359375
967,1.2060546875,-1.119140625
968,4.71875,-4.171875
969,4.76953125,-4.23828125
970,4.734375,-4.1875
971,-4.14453125,4.9375
972,4.6171875,-4.078125
973,-3.318359375,3.8671875
974,3.275390625,-2.890625
975,4.53125,-4.01171875
976,-2.92578125,3.3984375
977,4.70703125,-4.18359375
978,3.802734375,-3.421875
979,3.919921875,-3.408203125
980,-4.08203125,4.8359375
981,3.755859375,-3.26171875
982,-3.41796875,4.02734375
983,4.73046875,-4.19140625
984,4.6484375,-4.12109375
985,4.72265625,-4.16015625
986,4.6640625,-4.05859375
987,4.54296875,-3.974609375
988,-3.478515625,4.0859375
989,4.77734375,-4.21875
990,-4.08984375,4.90625
991,4.37109375,-3.875
992,3.919921875,-3.408203125
993,-4.0546875,4.80859375
994,4.734375,-4.23046875
995,-4.125,4.921875
996,4.6953125,-4.14453125
997,4.765625,-4.23828125
998,-3.607421875,4.25
999,4.65234375,-4.15234375
1000,4.08203125,-3.556640625
1001,4.58984375,-4.08984375
1002,3.8828125,-3.46484375
1003,4.703125,-4.19140625
1004,4.61328125,-4.06640625
1005,4.71484375,-4.1875
1006,-1.4755859375,1.771484375
1007,4.62109375,-4.09765625
1008,4.69921875,-4.15625
1009,-4.078125,4.8671875
1010,4.74609375,-4.20703125
1011,4.2578125,-3.599609375
1012,1.1123046875,-1.0419921875
1013,4.73828125,-4.25390625
1014,4.74609375,-4.21875
1015,4.70703125,-4.21484375
1016,3.0625,-2.662109375
1017,4.75,-4.22265625
1018,4.51953125,-4.01171875
1019,-4.1328125,4.94140625
1020,-4.08984375,4.859375
1021,4.62890625,-4.13671875
1022,4.77734375,-4.25
1023,4.7578125,-4.21484375
1024,4.734375,-4.234375
1025,0.998046875,-0.97998046875
1026,4.08203125,-3.556640625
1027,3.919921875,-3.408203125
1028,-4.13671875,4.93359375
1029,4.5859375,-4.05078125
1030,-4.1171875,4.8984375
1031,4.23828125,-3.70703125
1032,4.0078125,-3.52734375
1033,-4.13671875,4.94140625
1034,4.765625,-4.234375
1035,4.71484375,-4.15234375
1036,0.84033203125,-0.11895751953125
1037,4.734375,-4.19140625
1038,-4.12890625,4.94140625
1039,4.6796875,-4.18359375
1040,4.76171875,-4.19921875
1041,4.70703125,-4.203125
1042,-4.11328125,4.93359375
1043,4.734375,-4.1875
1044,4.76171875,-4.24609375
1045,4.765625,-4.23828125
1046,4.75,-4.21484375
1047,-3.60546875,4.32421875
1048,-3.390625,3.984375
1049,4.65234375,-4.05078125
1050,4.69140625,-4.13671875
1051,3.919921875,-3.408203125
1052,4.31640625,-3.873046875
1053,-4.07421875,4.84765625
1054,4.73828125,-4.16015625
1055,-4.01171875,4.76953125
1056,3.20703125,-2.80859375
1057,3.919921875,-3.408203125
1058,4.72265625,-4.15234375
1059,4.7578125,-4.234375
1060,3.93359375,-3.388671875
1061,4.74609375,-4.2109375
1062,4.734375,-4.21484375
1063,4.72265625,-4.21484375
1064,-4.12890625,4.91015625
1065,-4.1328125,4.94921875
1066,4.7265625,-4.24609375
1067,-4.1328125,4.9375
1068,4.73828125,-4.25
1069,4.58984375,-4.015625
1070,4.765625,-4.20703125
1071,3.984375,-3.55859375
1072,4.72265625,-4.25
1073,-3.9375,4.625
1074,-1.2412109375,1.568359375
1075,4.72265625,-4.21484375
1076,3.876953125,-3.45703125
1077,3.685546875,-3.212890625
1078,-4.12890625,4.9375
1079,-2.517578125,2.9375
1080,4.6640625,-4.1328125
1081,-3.96875,4.71484375
1082,4.7421875,-4.2109375
1083,-4.140625,4.94140625
1084,4.73046875,-4.203125
1085,3.853515625,-3.427734375
1086,-4.1328125,4.9296875
1087,4.68359375,-4.12890625
1088,4.19921875,-3.685546875
1089,3.560546875,-3.126953125
1090,4.64453125,-4.08203125
1091,-4.140625,4.94140625
1092,4.6796875,-4.15234375
1093,4.74609375,-4.22265625
1094,4.74609375,-4.171875
1095,4.75390625,-4.23046875
1096,4.63671875,-4.1015625
1097,2.939453125,-2.5625
1098,2.904296875,-2.4296875
1099,4.69921875,-4.1484375
1100,-4.15234375,4.93359375
1101,4.69140625,-4.13671875
1102,1.931640625,-1.740234375
1103,4.78515625,-4.23046875
1104,4.56640625,-4.0
1105,4.6796875,-4.1640625
1106,3.919921875,-3.408203125
1107,4.72265625,-4.16796875
1108,4.73046875,-4.20703125
1109,-4.109375,4.90234375
1110,4.59375,-4.03125
1111,-4.1171875,4.9296875
1112,4.74609375,-4.2109375
1113,3.919921875,-3.408203125
1114,-4.03515625,4.796875
1115,-4.1484375,4.9375
1116,4.75390625,-4.2265625
1117,-4.13671875,4.93359375
1118,4.63671875,-4.09375
1119,4.6015625,-4.0703125
1120,4.71875,-4.17578125
1121,3.919921875,-3.408203125
1122,2.88671875,-2.541015625
1123,4.61328125,-4.07421875
1124,4.3359375,-3.8046875
1125,4.7578125,-4.2109375
1126,4.68359375,-4.1796875
1127,3.84375,-3.3359375
1128,4.75,-4.203125
1129,-3.802734375,4.47265625
1130,-4.109375,4.8984375
1131,4.69921875,-4.171875
1132,4.75390625,-4.25
1133,4.0078125,-3.546875
1134,-4.140625,4.94140625
1135,3.685546875,-3.212890625
1136,4.25,-3.8046875
1137,-4.140625,4.921875
1138,4.63671875,-4.0390625
1139,4.75,-4.26171875
1140,4.65625,-4.04296875
1141,4.7421875,-4.2265625
1142,-4.13671875,4.9375
1143,1.2060546875,-1.119140625
1144,-2.810546875,3.189453125
1145,-4.12109375,4.90625
1146,-4.140625,4.9375
1147,2.32421875,-2.05859375
1148,4.6796875,-4.11328125
1149,4.7578125,-4.1953125
1150,-4.12109375,4.90234375
1151,4.77734375,-4.203125
1152,4.75390625,-4.25
1153,-4.125,4.9375
1154,4.73828125,-4.203125
1155,4.74609375,-4.2109375
1156,-4.04296875,4.8046875
1157,-4.13671875,4.921875
1158,4.71484375,-4.1875
1159,1.2060546875,-1.119140625
1160,4.6796875,-4.1484375
1161,4.69921875,-4.140625
1162,1.1953125,-1.15234375
1163,4.765625,-4.2265625
1164,4.73046875,-4.18359375
1165,-3.05859375,3.58984375
1166,4.73046875,-4.203125
1167,4.75390625,-4.22265625
1168,2.30078125,-1.8876953125
1169,-4.078125,4.859375
1170,4.72265625,-4.25
1171,-4.12109375,4.90625
1172,4.7109375,-4.21875
1173,3.28515625,-2.806640625
1174,-4.0234375,4.77734375
1175,4.45703125,-3.923828125
1176,-3.306640625,3.859375
1177,4.08203125,-3.556640625
1178,4.59765625,-4.05859375
1179,4.703125,-4.1484375
1180,4.4609375,-3.943359375
1181,4.71484375,-4.15625
1182,4.7109375,-4.22265625
1183,4.65625,-4.08203125
1184,4.08203125,-3.556640625
1185,4.73046875,-4.23828125
1186,4.59765625,-4.08203125
1187,4.76953125,-4.18359375
1188,4.72265625,-4.15625
1189,4.578125,-4.0546875
1190,4.671875,-4.10546875
1191,-4.02734375,4.79296875
1192,4.5390625,-4.0234375
1193,4.67578125,-4.19140625
1194,4.76953125,-4.23046875
1195,4.75390625,-4.23828125
1196,4.734375,-4.22265625
1197,-4.09375,4.84765625
1198,3.685546875,-3.212890625
1199,4.75390625,-4.234375
1200,4.734375,-4.16015625
1201,2.3046875,-2.0546875
1202,4.7265625,-4.18359375
1203,4.73828125,-4.22265625
1204,-4.1484375,4.92578125
1205,4.7421875,-4.2265625
1206,4.640625,-4.0703125
1207,-4.13671875,4.93359375
1208,4.6015625,-4.02734375
1209,4.08203125,-3.556640625
1210,4.65625,-4.16015625
1211,4.7734375,-4.23828125
1212,-4.03515625,4.80078125
1213,3.685546875,-3.212890625
1214,-2.03515625,2.4375
1215,4.6328125,-4.10546875
1216,4.59375,-4.08203125
1217,-4.11328125,4.90234375
1218,4.7578125,-4.2109375
1219,-4.04296875,4.8125
1220,4.78125,-4.2265625
1221,-4.125,4.9453125
1222,-2.375,2.837890625
1223,-4.1328125,4.94140625
1224,4.64453125,-4.109375
1225,4.70703125,-4.21875
1226,4.08203125,-3.556640625
1227,4.734375,-4.1796875
1228,4.73828125,-4.23046875
1229,4.76171875,-4.234375
1230,4.69140625,-4.125
1231,4.7734375,-4.23046875
1232,4.421875,-3.86328125
1233,4.75,-4.20703125
1234,4.28515625,-3.767578125
1235,3.919921875,-3.408203125
1236,3.919921875,-3.408203125
1237,4.5390625,-3.9765625
1238,4.62890625,-4.109375
1239,4.6796875,-4.15625
1240,4.73046875,-4.17578125
1241,3.86328125,-3.390625
1242,4.7265625,-4.15625
1243,4.7109375,-4.1328125
1244,4.75390625,-4.2109375
1245,4.40234375,-3.869140625
1246,4.7109375,-4.1875
1247,4.71484375,-4.1875
1248,4.74609375,-4.23828125
1249,4.7421875,-4.17578125
1250,4.734375,-4.17578125
1251,4.58203125,-4.06640625
1252,4.77734375,-4.234375
1253,-4.13671875,4.94140625
1254,4.7578125,-4.20703125
1255,4.73046875,-4.19921875
1256,4.65234375,-4.10546875
1257,4.63671875,-4.1640625
1258,4.6953125,-4.19140625
1259,4.6015625,-3.998046875
1260,3.162109375,-2.802734375
1261,-4.1171875,4.8984375
1262,4.7265625,-4.1953125
1263,4.72265625,-4.2265625
1264,4.765625,-4.21484375
1265,4.71875,-4.171875
1266,-3.841796875,4.54296875
1267,-3.357421875,3.94140625
1268,4.75390625,-4.2265625
1269,4.5390625,-3.986328125
1270,4.67578125,-4.15234375
1271,3.408203125,-2.912109375
1272,3.685546875,-3.212890625
1273,-2.837890625,3.275390625
1274,4.64453125,-4.15234375
1275,4.6953125,-4.171875
1276,-4.0078125,4.7421875
1277,4.6171875,-4.109375
1278,-4.140625,4.9296875
1279,4.72265625,-4.203125
1280,4.71875,-4.171875
1281,4.65625,-4.09375
1282,4.765625,-4.234375
1283,4.7421875,-4.20703125
1284,4.66015625,-4.125
1285,2.525390625,-2.009765625
1286,4.75,-4.22265625
1287,4.74609375,-4.1796875
1288,4.734375,-4.21484375
1289,4.671875,-4.15234375
1290,-4.1484375,4.9296875
1291,-2.5078125,2.92578125
1292,4.0078125,-3.509765625
1293,-3.3046875,3.875
1294,-4.140625,4.94140625
1295,-4.1328125,4.94140625
1296,-3.7109375,4.375
1297,4.63671875,-4.09765625
1298,-4.12890625,4.921875
1299,-4.12109375,4.91015625
1300,4.640625,-4.08984375
1301,4.7109375,-4.18359375
1302,4.75390625,-4.2578125
1303,4.75,-4.22265625
1304,-4.09375,4.8828125
1305,0.966796875,-0.96435546875
1306,4.70703125,-4.1953125
1307,4.6875,-4.140625
1308,4.61328125,-4.06640625
1309,4.6875,-4.2109375
1310,4.73828125,-4.2265625
1311,-3.111328125,3.60546875
1312,4.70703125,-4.15234375
1313,4.7421875,-4.18359375
1314,3.91015625,-3.294921875
1315,4.71875,-4.203125
1316,4.6875,-4.1953125
1317,4.7109375,-4.15234375
1318,4.71484375,-4.203125
1319,4.63671875,-4.13671875
1320,4.078125,-3.591796875
1321,-4.11328125,4.921875
1322,4.5625,-4.0625
1323,4.55078125,-3.9765625
1324,3.359375,-2.8828125
1325,4.73828125,-4.23046875
1326,4.296875,-3.826171875
1327,4.73046875,-4.21484375
1328,4.7265625,-4.234375
1329,4.76171875,-4.234375
1330,4.73828125,-4.18359375
1331,-4.140625,4.9375
1332,2.88671875,-2.541015625
1333,-2.96484375,3.419921875
1334,4.73828125,-4.22265625
1335,3.919921875,-3.408203125
1336,-3.958984375,4.6875
1337,4.75390625,-4.21484375
1338,-4.09375,4.8984375
1339,4.6015625,-4.06640625
1340,3.685546875,-3.212890625
1341,0.9482421875,-0.92431640625
1342,3.919921875,-3.408203125
1343,4.71484375,-4.12109375
1344,3.73046875,-3.314453125
1345,-4.12890625,4.94140625
1346,4.765625,-4.19921875
1347,-3.75390625,4.44140625
1348,3.01171875,-2.65234375
1349,-4.1171875,4.91015625
1350,4.08203125,-3.556640625
1351,4.4453125,-3.96484375
1352,4.6796875,-4.11328125
1353,4.66796875,-4.1640625
1354,4.73046875,-4.21484375
1355,4.75,-4.23046875
1356,4.7578125,-4.23046875
1357,-4.1015625,4.90234375
1358,-4.140625,4.93359375
1359,3.984375,-3.55859375
1360,4.51953125,-4.03515625
1361,4.640625,-4.08984375
1362,4.66015625,-4.09375
1363,4.73828125,-4.22265625
1364,4.7734375,-4.21875
1365,4.75,-4.19140625
1366,4.7578125,-4.25
1367,4.73046875,-4.203125
1368,4.66015625,-4.12890625
1369,-4.07421875,4.8515625
1370,4.73046875,-4.19921875
1371,-4.0859375,4.87109375
1372,4.76171875,-4.2265625
1373,4.765625,-4.23046875
1374,4.28515625,-3.71875
1375,-3.076171875,3.58984375
1376,-4.04296875,4.8125
1377,-3.95703125,4.69921875
1378,4.6328125,-4.109375
1379,4.74609375,-4.19140625
1380,-3.958984375,4.70703125
1381,4.08203125,-3.556640625
1382,-4.125,4.9296875
1383,3.615234375,-3.189453125
1384,4.6328125,-4.12109375
1385,-4.12890625,4.9296875
1386,3.572265625,-3.2109375
1387,4.3515625,-3.861328125
1388,4.65234375,-4.1484375
1389,4.69921875,-4.15625
1390,4.73828125,-4.16796875
1391,-3.96875,4.734375
1392,4.72265625,-4.2578125
1393,4.67578125,-4.17578125
1394,4.4375,-3.986328125
1395,-4.1171875,4.90625
1396,4.7265625,-4.1953125
1397,4.73046875,-4.1640625
1398,4.46484375,-3.955078125
1399,3.919921875,-3.408203125
1400,4.76171875,-4.23046875
1401,4.625,-4.0625
1402,4.71484375,-4.17578125
1403,-4.14453125,4.9296875
1404,4.609375,-4.03515625
1405,-2.958984375,3.380859375
1406,-4.08203125,4.90625
1407,4.51171875,-4.0390625
1408,3.572265625,-3.2109375
1409,-4.14453125,4.93359375
1410,4.55859375,-4.01953125
1411,-4.1328125,4.9453125
1412,4.76171875,-4.1953125
1413,-3.892578125,4.58203125
1414,4.75,-4.21875
1415,4.640625,-4.0625
1416,4.79296875,-4.23828125
1417,4.7109375,-4.19921875
1418,4.65625,-4.16796875
1419,4.62890625,-4.12890625
1420,4.7578125,-4.21484375
1421,-3.908203125,4.625
1422,4.58203125,-4.09765625
1423,4.75,-4.2109375
1424,3.51171875,-2.97265625
1425,4.62890625,-4.125
1426,4.75390625,-4.234375
1427,4.19140625,-3.7421875
1428,4.1796875,-3.6796875
1429,3.955078125,-3.365234375
1430,4.66015625,-4.15625
1431,4.7578125,-4.234375
1432,-4.078125,4.84375
1433,-3.998046875,4.75
1434,4.703125,-4.19921875
1435,4.70703125,-4.1796875
1436,4.76953125,-4.21484375
1437,4.75390625,-4.21875
1438,4.734375,-4.19921875
1439,4.296875,-3.8125
1440,2.32421875,-2.05859375
1441,4.75390625,-4.21484375
1442,-3.890625,4.5703125
1443,2.388671875,-1.9462890625
1444,-4.140625,4.9375
1445,-4.09375,4.86328125
1446,4.671875,-4.0546875
1447,4.44921875,-3.953125
1448,3.810546875,-3.29296875
1449,-3.953125,4.671875
1450,4.64453125,-4.1875
1451,-4.1328125,4.92578125
1452,4.203125,-3.703125
1453,4.703125,-4.140625
1454,4.5546875,-4.00390625
1455,4.71484375,-4.25
1456,4.55078125,-4.0703125
1457,4.53515625,-4.01171875
1458,4.7578125,-4.19921875
1459,-2.6328125,3.03515625
1460,4.71875,-4.1796875
1461,4.7265625,-4.20703125
1462,4.4453125,-3.939453125
1463,4.75390625,-4.22265625
1464,4.69921875,-4.17578125
1465,4.74609375,-4.25390625
1466,4.72265625,-4.19921875
1467,4.7421875,-4.21484375
1468,4.08984375,-3.625
1469,4.515625,-3.97265625
1470,4.48046875,-3.935546875
1471,3.419921875,-2.958984375
1472,4.7265625,-4.2578125
1473,4.7578125,-4.21484375
1474,4.63671875,-4.171875
1475,4.765625,-4.18359375
1476,4.1875,-3.6640625
1477,4.76171875,-4.24609375
1478,3.919921875,-3.408203125
1479,-3.0,3.462890625
1480,4.7265625,-4.1796875
1481,2.103515625,-1.62109375
1482,-4.1328125,4.9375
1483,0.359619140625,0.10662841796875
1484,4.76953125,-4.19921875
1485,4.72265625,-4.1953125
1486,4.71875,-4.171875
1487,4.453125,-3.935546875
1488,4.75,-4.23046875
1489,2.64453125,-2.283203125
1490,4.59765625,-4.05859375
1491,4.72265625,-4.21484375
1492,4.5703125,-4.05078125
1493,3.685546875,-3.212890625
1494,4.75,-4.21875
1495,3.775390625,-3.294921875
1496,-4.1171875,4.91015625
1497,0.966796875,-0.96435546875
1498,4.75,-4.24609375
1499,4.78125,-4.23828125
1500,-4.125,4.92578125
1501,4.7421875,-4.17578125
1502,4.765625,-4.2109375
1503,3.34765625,-2.919921875
1504,4.54296875,-3.994140625
1505,4.76953125,-4.1953125
1506,4.61328125,-4.1015625
1507,4.5625,-4.03125
1508,-4.14453125,4.94140625
1509,4.6796875,-4.12890625
1510,4.7421875,-4.21484375
1511,4.625,-4.09765625
1512,-4.140625,4.94140625
1513,4.546875,-4.0
1514,4.75390625,-4.203125
1515,-4.1328125,4.9375
1516,4.7421875,-4.2109375
1517,4.65234375,-4.1171875
1518,4.75,-4.23046875
1519,4.0703125,-3.53515625
1520,-3.51953125,4.10546875
1521,4.69140625,-4.1796875
1522,4.6015625,-4.02734375
1523,4.74609375,-4.23828125
1524,4.5703125,-4.078125
1525,4.71484375,-4.16796875
1526,3.158203125,-2.603515625
1527,4.765625,-4.25390625
1528,-4.13671875,4.94140625
1529,4.765625,-4.234375
1530,4.74609375,-4.25390625
1531,-2.998046875,3.484375
1532,4.74609375,-4.203125
1533,3.96484375,-3.451171875
1534,4.72265625,-4.1953125
1535,4.7421875,-4.22265625
1536,4.5625,-4.12890625
1537,4.7421875,-4.2265625
1538,3.208984375,-2.80078125
1539,4.703125,-4.1328125
1540,4.46875,-4.01953125
1541,-4.140625,4.9453125
1542,4.72265625,-4.1796875
1543,-4.11328125,4.92578125
1544,-4.078125,4.82421875
1545,-4.1328125,4.921875
1546,4.484375,-3.935546875
1547,4.421875,-3.955078125
1548,4.734375,-4.2421875
1549,1.931640625,-1.740234375
1550,4.76171875,-4.2421875
1551,4.76171875,-4.19921875
1552,4.72265625,-4.1953125
1553,3.919921875,-3.408203125
1554,-4.0625,4.8515625
1555,4.55859375,-4.04296875
1556,2.861328125,-2.541015625
1557,4.7265625,-4.1796875
1558,3.685546875,-3.212890625
1559,4.71484375,-4.2109375
1560,-4.07421875,4.859375
1561,4.75,-4.25390625
1562,4.5625,-4.01171875
1563,-4.1328125,4.9453125
1564,3.919921875,-3.408203125
1565,-4.140625,4.94921875
1566,4.72265625,-4.19921875
1567,4.6796875,-4.203125
1568,4.27734375,-3.732421875
1569,3.01171875,-2.65234375
1570,4.7109375,-4.2109375
1571,4.75390625,-4.203125
1572,4.70703125,-4.16015625
1573,4.7734375,-4.22265625
1574,4.734375,-4.1875
1575,4.37890625,-3.80078125
1576,4.53125,-3.98046875
1577,4.7578125,-4.21875
1578,4.7109375,-4.25
1579,-4.140625,4.94140625
1580,4.70703125,-4.18359375
1581,4.71484375,-4.15234375
1582,-4.109375,4.88671875
1583,4.76171875,-4.2265625
1584,4.7421875,-4.2109375
1585,4.75390625,-4.2265625
1586,4.6796875,-4.12109375
1587,4.7109375,-4.203125
1588,4.76953125,-4.2265625
1589,4.35546875,-3.822265625
1590,4.7578125,-4.23046875
1591,3.91015625,-3.51953125
1592,4.5703125,-4.0078125
1593,-4.1328125,4.9140625
1594,4.69921875,-4.16796875
1595,4.66015625,-4.23828125
1596,4.1328125,-3.642578125
1597,4.7734375,-4.21484375
1598,4.64453125,-4.125
1599,4.7578125,-4.23828125
1600,4.765625,-4.25390625
1601,4.7265625,-4.16796875
1602,4.03515625,-3.54296875
1603,4.48828125,-3.955078125
1604,-4.13671875,4.9375
1605,4.66015625,-4.1328125
1606,3.685546875,-3.212890625
1607,4.75,-4.20703125
1608,-2.890625,3.341796875
1609,4.7109375,-4.19921875
1610,4.7578125,-4.234375
1611,4.5078125,-4.0390625
1612,4.296875,-3.80859375
1613,4.71484375,-4.1328125
1614,4.72265625,-4.203125
1615,-3.759765625,4.44140625
1616,4.75390625,-4.23046875
1617,-4.1328125,4.92578125
1618,3.919921875,-3.408203125
1619,4.734375,-4.203125
1620,4.765625,-4.25390625
1621,-3.025390625,3.494140625
1622,4.75,-4.234375
1623,-4.12109375,4.9296875
1624,4.76953125,-4.19921875
1625,-3.2734375,3.787109375
1626,4.62890625,-4.11328125
1627,-4.12109375,4.91015625
1628,4.75390625,-4.2265625
1629,-2.8984375,3.416015625
1630,4.6875,-4.10546875
1631,-1.61328125,1.94921875
1632,-4.04296875,4.8203125
1633,4.55859375,-4.03515625
1634,4.59765625,-4.0625
1635,-0.79150390625,1.3056640625
1636,4.69140625,-4.21484375
1637,4.40625,-3.869140625
1638,4.765625,-4.18359375
1639,-3.080078125,3.609375
1640,4.08203125,-3.556640625
1641,-4.078125,4.83203125
1642,-4.1328125,4.9453125
1643,-4.1171875,4.9140625
1644,4.53515625,-3.984375
1645,3.974609375,-3.47265625
1646,4.71875,-4.203125
1647,2.509765625,-1.998046875
1648,4.76171875,-4.21875
1649,4.47265625,-3.9375
1650,4.390625,-3.888671875
1651,4.42578125,-3.98046875
1652,-4.14453125,4.921875
1653,4.76171875,-4.24609375
1654,3.994140625,-3.47265625
1655,4.75,-4.21875
1656,4.76171875,-4.20703125
1657,4.63671875,-4.12109375
1658,4.6640625,-4.1328125
1659,4.71875,-4.16015625
1660,4.65234375,-4.125
1661,-4.07421875,4.8359375
1662,4.4765625,-3.974609375
1663,4.58984375,-4.0234375
1664,-1.4873046875,1.8994140625
1665,-3.748046875,4.4375
1666,4.6953125,-4.15234375
1667,4.69921875,-4.12109375
1668,4.7578125,-4.22265625
1669,4.75390625,-4.23046875
1670,4.6796875,-4.14453125
1671,-4.1484375,4.9375
1672,4.390625,-3.912109375
1673,-2.1484375,2.52734375
1674,-4.1484375,4.9375
1675,4.7734375,-4.2109375
1676,4.37890625,-3.84765625
1677,4.79296875,-4.22265625
1678,4.76171875,-4.21875
1679,4.3828125,-3.8046875
1680,3.919921875,-3.408203125
1681,4.7578125,-4.21875
1682,-4.02734375,4.78515625
1683,-4.1171875,4.92578125
1684,4.5078125,-3.974609375
1685,4.65234375,-4.0546875
1686,4.73046875,-4.2109375
1687,4.26953125,-3.76171875
1688,4.7578125,-4.2421875
1689,4.7109375,-4.16015625
1690,4.77734375,-4.25
1691,1.1123046875,-1.0419921875
1692,4.2265625,-3.78125
1693,4.57421875,-4.05078125
1694,-1.5986328125,1.970703125
1695,4.68359375,-4.12890625
1696,4.08203125,-3.556640625
1697,4.63671875,-4.07421875
1698,4.66796875,-4.0703125
1699,-0.74560546875,1.142578125
1700,4.7265625,-4.15625
1701,-4.03515625,4.83203125
1702,-4.12109375,4.90234375
1703,4.75390625,-4.26171875
1704,-4.125,4.9453125
1705,4.4609375,-3.951171875
1706,1.173828125,-0.9921875
1707,4.64453125,-4.15625
1708,4.390625,-3.89453125
1709,-3.845703125,4.5625
1710,4.7109375,-4.203125
1711,-4.1171875,4.890625
1712,-3.96875,4.71484375
1713,4.77734375,-4.25
1714,-4.1328125,4.92578125
1715,-4.13671875,4.93359375
1716,4.58984375,-4.15625
1717,4.578125,-4.0078125
1718,3.685546875,-3.212890625
1719,4.640625,-4.12890625
1720,4.5546875,-4.02734375
1721,-4.10546875,4.921875
1722,4.73046875,-4.19140625
1723,-4.13671875,4.9375
1724,4.578125,-4.0625
1725,-1.9677734375,2.380859375
1726,3.919921875,-3.408203125
1727,4.3671875,-3.837890625
1728,-3.150390625,3.6953125
1729,-3.623046875,4.25390625
1730,4.7578125,-4.25
1731,4.70703125,-4.15234375
1732,-3.982421875,4.75
1733,-4.1484375,4.92578125
1734,-3.783203125,4.4453125
1735,4.671875,-4.13671875
1736,4.55859375,-4.05859375
1737,4.65625,-4.07421875
1738,4.75,-4.23046875
1739,4.73828125,-4.203125
1740,4.69921875,-4.16796875
1741,4.68359375,-4.19140625
1742,4.63671875,-4.078125
1743,4.75390625,-4.24609375
1744,4.59765625,-4.0390625
1745,4.703125,-4.1875
1746,4.609375,-4.09765625
1747,-4.1328125,4.93359375
1748,3.919921875,-3.408203125
1749,1.931640625,-1.740234375
1750,4.75,-4.15234375
1751,-4.13671875,4.91015625
1752,4.76953125,-4.25390625
1753,4.41015625,-3.861328125
1754,4.63671875,-4.09375
1755,-4.14453125,4.9375
1756,4.62109375,-4.1015625
1757,-4.0703125,4.828125
1758,3.01171875,-2.65234375
1759,3.01171875,-2.65234375
1760,4.6015625,-4.14453125
1761,4.765625,-4.2265625
1762,4.75390625,-4.21875
1763,4.67578125,-4.15625
1764,-4.140625,4.9296875
1765,-4.109375,4.90625
1766,4.2578125,-3.7890625
1767,3.966796875,-3.513671875
1768,4.75390625,-4.26171875
1769,4.12890625,-3.591796875
1770,4.73046875,-4.20703125
1771,4.59765625,-4.07421875
1772,4.71875,-4.20703125
1773,4.58203125,-4.08984375
1774,3.685546875,-3.236328125
1775,4.71484375,-4.19140625
1776,4.66015625,-4.1796875
1777,-4.12109375,4.90234375
1778,4.66796875,-4.16796875
1779,4.72265625,-4.203125
1780,4.71875,-4.19921875
1781,4.7578125,-4.2265625
1782,-4.140625,4.9296875
1783,4.48046875,-3.9453125
1784,-4.13671875,4.94921875
1785,-3.615234375,4.265625
1786,-3.939453125,4.66796875
1787,2.490234375,-1.9765625
1788,2.73828125,-2.419921875
1789,4.76953125,-4.234375
1790,4.5703125,-4.01953125
1791,4.74609375,-4.203125
1792,4.75,-4.20703125
1793,-4.125,4.91015625
1794,4.73828125,-4.21484375
1795,4.734375,-4.21484375
1796,4.5078125,-3.98046875
1797,4.74609375,-4.2109375
1798,-3.982421875,4.68359375
1799,4.671875,-4.09765625
1800,3.34765625,-3.005859375
1801,-3.939453125,4.67578125
1802,3.919921875,-3.408203125
1803,-4.1328125,4.90625
1804,-4.140625,4.94140625
1805,4.64453125,-4.16796875
1806,-4.14453125,4.93359375
1807,4.7578125,-4.23046875
1808,4.43359375,-3.92578125
1809,4.69921875,-4.18359375
1810,-2.703125,3.1640625
1811,-4.0703125,4.87109375
1812,4.69140625,-4.16796875
1813,4.734375,-4.23828125
1814,4.75390625,-4.234375
1815,4.76171875,-4.1875
1816,4.59765625,-4.05859375
1817,2.763671875,-2.4921875
1818,4.74609375,-4.19921875
1819,4.74609375,-4.19921875
1820,4.6328125,-4.06640625
1821,4.74609375,-4.2109375
1822,2.32421875,-2.05859375
1823,-4.1171875,4.94140625
1824,4.2109375,-3.70703125
1825,4.6015625,-4.11328125
1826,4.69140625,-4.1796875
1827,4.25,-3.654296875
1828,-4.11328125,4.91796875
1829,-4.125,4.90625
1830,-4.1328125,4.9375
1831,4.7109375,-4.1953125
1832,3.005859375,-2.66015625
1833,-3.0546875,3.560546875
1834,-4.11328125,4.859375
1835,4.74609375,-4.2421875
1836,3.572265625,-3.2109375
1837,-2.626953125,3.009765625
1838,4.75390625,-4.23046875
1839,3.685546875,-3.212890625
1840,-4.1328125,4.921875
1841,4.7578125,-4.23828125
1842,-4.140625,4.94140625
1843,-4.1015625,4.8828125
1844,3.919921875,-3.408203125
1845,-4.0859375,4.8515625
1846,4.73046875,-4.1953125
1847,4.74609375,-4.2109375
1848,-4.13671875,4.94140625
1849,4.69140625,-4.18359375
1850,3.01171875,-2.65234375
1851,4.7734375,-4.2421875
1852,-3.6484375,4.34375
1853,4.64453125,-4.09375
1854,4.76171875,-4.1953125
1855,4.7421875,-4.20703125
1856,4.48828125,-3.955078125
1857,4.52734375,-3.986328125
1858,-4.12109375,4.9140625
1859,4.515625,-3.98828125
1860,4.69921875,-4.19921875
1861,4.703125,-4.16796875
1862,2.951171875,-2.552734375
