,P0,P1
955,3.595703125,-4.75
956,3.765625,-4.83984375
957,-2.271484375,2.783203125
958,3.7421875,-4.82421875
959,3.484375,-4.67578125
960,3.54296875,-4.72265625
961,3.740234375,-4.82421875
962,2.330078125,-3.482421875
963,3.58984375,-4.75
964,3.755859375,-4.8359375
965,3.7421875,-4.83203125
966,1.4736328125,-2.591796875
967,-2.30859375,2.7890625
968,3.2890625,-4.5078125
969,3.73046875,-4.81640625
970,3.732421875,-4.828125
971,3.703125,-4.8125
972,3.677734375,-4.796875
973,3.6640625,-4.79296875
974,-2.30859375,2.7890625
975,3.732421875,-4.82421875
976,3.740234375,-4.82421875
977,3.09375,-4.296875
978,3.5546875,-4.73046875
979,3.75,-4.8359375
980,3.728515625,-4.82421875
981,3.701171875,-4.8125
982,3.69140625,-4.80859375
983,3.732421875,-4.82421875
984,3.771484375,-4.84375
985,3.7421875,-4.82421875
986,3.486328125,-4.67578125
987,3.75,-4.8359375
988,3.501953125,-4.69140625
989,3.255859375,-4.4765625
990,3.7109375,-4.81640625
991,3.765625,-4.84375
992,3.755859375,-4.8359375
993,3.69140625,-4.80859375
994,3.625,-4.765625
995,3.6484375,-4.78515625
996,3.5390625,-4.71484375
997,3.701171875,-4.8125
998,-2.267578125,2.783203125
999,3.646484375,-4.78515625
1000,3.56640625,-4.734375
1001,2.861328125,-4.03515625
1002,-1.1865234375,1.0615234375
1003,3.41015625,-4.6171875
1004,3.232421875,-4.453125
1005,3.78515625,-4.84765625
1006,3.142578125,-4.35546875
1007,3.673828125,-4.796875
1008,3.681640625,-4.80078125
1009,3.4609375,-4.66015625
1010,3.5390625,-4.71875
1011,3.72265625,-4.8203125
1012,3.58984375,-4.75390625
1013,3.7734375,-4.83984375
1014,3.5703125,-4.73828125
1015,3.77734375,-4.84375
1016,3.61328125,-4.765625
1017,3.78515625,-4.84765625
1018,3.470703125,-4.6640625
1019,2.625,-3.791015625
1020,3.701171875,-4.81640625
1021,3.59765625,-4.7578125
1022,1.73828125,-2.884765625
1023,3.7421875,-4.83203125
1024,3.72265625,-4.8203125
1025,3.736328125,-4.82421875
1026,3.52734375,-4.7109375
1027,2.115234375,-3.265625
1028,3.455078125,-4.65625
1029,3.740234375,-4.82421875
1030,3.5625,-4.734375
1031,3.7421875,-4.828125
1032,3.7109375,-4.8125
1033,3.7734375,-4.84375
1034,3.70703125,-4.81640625
1035,3.740234375,-4.828125
1036,3.62890625,-4.76953125
1037,3.7421875,-4.82421875
1038,-2.28515625,2.78515625
1039,3.1875,-4.40625
1040,3.55859375,-4.73046875
1041,2.724609375,-3.876953125
1042,3.595703125,-4.7578125
1043,3.6953125,-4.8125
1044,3.71875,-4.8203125
1045,3.7578125,-4.8359375
1046,3.71875,-4.81640625
1047,3.671875,-4.80078125
1048,3.765625,-4.83984375
1049,3.6796875,-4.8046875
1050,3.765625,-4.8359375
1051,3.728515625,-4.8203125
1052,3.69140625,-4.80859375
1053,3.736328125,-4.82421875
1054,3.4375,-4.64453125
1055,3.736328125,-4.8203125
1056,3.11328125,-4.32421875
1057,-2.255859375,2.783203125
1058,3.7109375,-4.81640625
1059,-2.30859375,2.7890625
1060,3.669921875,-4.796875
1061,3.306640625,-4.52734375
1062,3.7109375,-4.8125
1063,3.701171875,-4.8125
1064,3.6171875,-4.76953125
1065,3.55859375,-4.73046875
1066,3.72265625,-4.8203125
1067,3.740234375,-4.83203125
1068,3.69921875,-4.8125
1069,-2.3125,2.7890625
1070,3.431640625,-4.63671875
1071,3.72265625,-4.8203125
1072,3.482421875,-4.671875
1073,3.673828125,-4.79296875
1074,3.54296875,-4.7265625
1075,3.201171875,-4.41796875
1076,3.74609375,-4.82421875
1077,-2.302734375,2.7890625
1078,3.736328125,-4.82421875
1079,3.580078125,-4.7421875
1080,3.75390625,-4.8359375
1081,3.650390625,-4.7890625
1082,3.546875,-4.72265625
1083,3.505859375,-4.6953125
1084,3.55859375,-4.73046875
1085,3.75,-4.83203125
1086,3.421875,-4.62890625
1087,-2.310546875,2.7890625
1088,3.591796875,-4.7578125
1089,3.6328125,-4.7734375
1090,3.62890625,-4.7734375
1091,-2.28515625,2.78515625
1092,3.716796875,-4.8203125
1093,3.77734375,-4.84375
1094,2.005859375,-3.1875
1095,2.205078125,-3.3671875
1096,3.61328125,-4.76171875
1097,3.22265625,-4.43359375
1098,3.560546875,-4.73046875
1099,3.681640625,-4.80078125
1100,3.708984375,-4.8125
1101,-2.302734375,2.7890625
1102,3.69921875,-4.8125
1103,3.79296875,-4.84375
1104,3.5234375,-4.703125
1105,3.4609375,-4.65625
1106,3.14453125,-4.3515625
1107,3.763671875,-4.8359375
1108,3.546875,-4.7265625
1109,1.828125,-2.88671875
1110,3.75390625,-4.8359375
1111,3.6171875,-4.765625
1112,3.734375,-4.8203125
1113,2.833984375,-3.98828125
1114,3.63671875,-4.78125
1115,3.529296875,-4.7109375
1116,3.546875,-4.72265625
1117,3.603515625,-4.7578125
1118,3.7734375,-4.84375
1119,3.345703125,-4.5625
1120,3.390625,-4.609375
1121,3.677734375,-4.80078125
1122,3.736328125,-4.82421875
1123,3.765625,-4.8359375
1124,3.58203125,-4.74609375
1125,3.609375,-4.76171875
1126,3.720703125,-4.81640625
1127,3.365234375,-4.57421875
1128,3.72265625,-4.8203125
1129,2.814453125,-3.958984375
1130,3.494140625,-4.6796875
1131,3.625,-4.7734375
1132,-2.298828125,2.787109375
1133,3.7109375,-4.81640625
1134,3.63671875,-4.78125
1135,3.76171875,-4.8359375
1136,3.4765625,-4.66796875
1137,-2.298828125,2.791015625
1138,3.54296875,-4.71875
1139,3.4375,-4.640625
1140,3.505859375,-4.6953125
1141,3.595703125,-4.7578125
1142,3.66796875,-4.7890625
1143,3.708984375,-4.8125
1144,3.6953125,-4.80859375
1145,3.677734375,-4.796875
1146,2.662109375,-3.81640625
1147,3.69140625,-4.8046875
1148,3.43359375,-4.63671875
1149,3.76953125,-4.84375
1150,3.748046875,-4.828125
1151,3.779296875,-4.84375
1152,3.609375,-4.765625
1153,3.490234375,-4.68359375
1154,3.35546875,-4.5703125
1155,3.623046875,-4.765625
1156,3.64453125,-4.78125
1157,3.771484375,-4.83984375
1158,3.7734375,-4.83984375
1159,3.677734375,-4.80078125
1160,3.73046875,-4.82421875
1161,3.12109375,-4.3359375
1162,2.861328125,-4.02734375
1163,3.458984375,-4.66015625
1164,3.7109375,-4.8125
1165,1.7294921875,-2.90625
1166,3.7734375,-4.84375
1167,-2.30078125,2.7890625
1168,3.060546875,-4.2578125
1169,3.736328125,-4.82421875
1170,3.755859375,-4.8359375
1171,3.3203125,-4.53515625
1172,3.67578125,-4.80078125
1173,3.740234375,-4.82421875
1174,3.72265625,-4.8203125
1175,3.708984375,-4.8125
1176,3.572265625,-4.73828125
1177,3.767578125,-4.8359375
1178,3.66015625,-4.7890625
1179,-2.27734375,2.783203125
1180,3.70703125,-4.8125
1181,3.0859375,-4.2890625
1182,3.498046875,-4.6875
1183,3.28125,-4.5
1184,3.455078125,-4.65234375
1185,3.662109375,-4.7890625
1186,3.685546875,-4.80859375
1187,3.640625,-4.78125
1188,3.76953125,-4.84375
1189,3.669921875,-4.796875
1190,3.546875,-4.72265625
1191,3.669921875,-4.79296875
1192,3.53125,-4.70703125
1193,3.390625,-4.59765625
1194,3.00390625,-4.19140625
1195,3.697265625,-4.80859375
1196,2.080078125,-3.2265625
1197,3.607421875,-4.76171875
1198,3.73046875,-4.82421875
1199,3.75390625,-4.8359375
1200,3.7421875,-4.82421875
1201,3.759765625,-4.83984375
1202,-2.2578125,2.783203125
1203,3.740234375,-4.83203125
1204,3.458984375,-4.65625
1205,3.755859375,-4.8359375
1206,3.6171875,-4.765625
1207,3.701171875,-4.8125
1208,-2.291015625,2.787109375
1209,3.623046875,-4.76953125
1210,3.58984375,-4.75
1211,3.6171875,-4.765625
1212,3.494140625,-4.6875
1213,3.55859375,-4.734375
1214,3.525390625,-4.7109375
1215,3.736328125,-4.8203125
1216,3.3046875,-4.52734375
1217,3.67578125,-4.80078125
1218,3.595703125,-4.75390625
1219,-2.294921875,2.78515625
1220,3.6015625,-4.7578125
1221,3.6328125,-4.7734375
1222,3.7265625,-4.8203125
1223,3.748046875,-4.83203125
1224,3.740234375,-4.82421875
1225,3.431640625,-4.6328125
1226,3.78125,-4.83984375
1227,3.76171875,-4.8359375
1228,3.3828125,-4.59765625
1229,3.5859375,-4.7421875
1230,3.517578125,-4.70703125
1231,3.728515625,-4.8203125
1232,3.740234375,-4.82421875
1233,3.75,-4.8359375
1234,3.69140625,-4.8125
1235,3.6875,-4.8046875
1236,3.76171875,-4.8359375
1237,-2.3046875,2.7890625
1238,3.681640625,-4.80078125
1239,3.765625,-4.84375
1240,3.76171875,-4.83984375
1241,3.619140625,-4.76953125
1242,3.72265625,-4.81640625
1243,3.7421875,-4.828125
1244,3.38671875,-4.59765625
1245,3.71875,-4.81640625
1246,3.7109375,-4.81640625
1247,3.462890625,-4.6640625
1248,3.701171875,-4.8125
1249,3.732421875,-4.82421875
1250,3.583984375,-4.74609375
1251,2.677734375,-3.826171875
1252,3.3359375,-4.55078125
1253,3.751953125,-4.8359375
1254,3.5078125,-4.6953125
1255,3.248046875,-4.46484375
1256,3.720703125,-4.8203125
1257,3.75390625,-4.8359375
1258,3.7421875,-4.83203125
1259,3.703125,-4.8125
1260,3.736328125,-4.82421875
1261,3.794921875,-4.84375
1262,-2.26953125,2.783203125
1263,3.591796875,-4.75390625
1264,-2.306640625,2.787109375
1265,3.7109375,-4.81640625
1266,3.671875,-4.79296875
1267,3.75390625,-4.8359375
1268,3.6484375,-4.78515625
1269,3.697265625,-4.8125
1270,3.572265625,-4.73828125
1271,3.6640625,-4.7890625
1272,3.6171875,-4.765625
1273,3.734375,-4.8203125
1274,3.02734375,-4.21484375
1275,3.6640625,-4.7890625
1276,3.16015625,-4.37109375
1277,-1.8291015625,2.521484375
1278,1.865234375,-3.0234375
1279,3.46484375,-4.6640625
1280,3.443359375,-4.65234375
1281,3.43359375,-4.6328125
1282,3.6875,-4.80078125
1283,3.740234375,-4.82421875
1284,3.244140625,-4.46484375
1285,3.685546875,-4.80859375
1286,3.333984375,-4.5546875
1287,3.724609375,-4.8203125
1288,3.55859375,-4.73046875
1289,3.7578125,-4.8359375
1290,3.541015625,-4.72265625
1291,3.68359375,-4.80078125
1292,3.642578125,-4.78125
1293,3.16015625,-4.3671875
1294,3.669921875,-4.796875
1295,3.732421875,-4.82421875
1296,3.62109375,-4.76953125
1297,3.263671875,-4.48046875
1298,3.32421875,-4.5390625
1299,2.466796875,-3.603515625
1300,2.330078125,-3.478515625
1301,3.59765625,-4.7578125
1302,3.60546875,-4.7578125
1303,3.068359375,-4.265625
1304,2.408203125,-3.5625
1305,3.701171875,-4.8125
1306,3.60546875,-4.765625
1307,3.6328125,-4.76953125
1308,3.62890625,-4.7734375
1309,3.69921875,-4.8125
1310,3.6328125,-4.78125
1311,3.740234375,-4.82421875
1312,3.76953125,-4.83984375
1313,3.76171875,-4.8359375
1314,3.376953125,-4.59375
1315,-2.28515625,2.78515625
1316,3.7265625,-4.81640625
1317,-2.255859375,2.783203125
1318,3.208984375,-4.421875
1319,3.49609375,-4.6875
1320,3.669921875,-4.79296875
1321,3.7734375,-4.83984375
1322,3.669921875,-4.796875
1323,3.66015625,-4.7890625
1324,3.685546875,-4.80078125
1325,3.580078125,-4.74609375
1326,3.7734375,-4.84375
1327,3.640625,-4.78125
1328,3.734375,-4.82421875
1329,3.701171875,-4.8125
1330,3.720703125,-4.8203125
1331,-2.134765625,2.744140625
1332,3.748046875,-4.83203125
1333,3.71875,-4.81640625
1334,3.78515625,-4.84375
1335,3.681640625,-4.80078125
1336,3.728515625,-4.8203125
1337,3.517578125,-4.703125
1338,3.3046875,-4.51953125
1339,3.62890625,-4.7734375
1340,3.78125,-4.83984375
1341,-1.810546875,2.49609375
1342,3.6328125,-4.77734375
1343,3.53515625,-4.7109375
1344,-0.7451171875,0.68212890625
1345,3.63671875,-4.77734375
1346,3.74609375,-4.8359375
1347,3.5546875,-4.7265625
1348,3.736328125,-4.82421875
1349,-2.216796875,2.771484375
1350,3.41015625,-4.62109375
1351,3.546875,-4.72265625
1352,3.736328125,-4.8203125
1353,3.681640625,-4.80859375
1354,3.603515625,-4.76171875
1355,3.76953125,-4.83984375
1356,3.509765625,-4.6953125
1357,3.685546875,-4.80859375
1358,3.751953125,-4.8359375
1359,3.6484375,-4.78125
1360,3.6484375,-4.78125
1361,3.78125,-4.84375
1362,3.740234375,-4.83203125
1363,3.673828125,-4.80078125
1364,3.765625,-4.8359375
1365,3.685546875,-4.80078125
1366,3.7734375,-4.84375
1367,3.703125,-4.8125
1368,3.673828125,-4.796875
1369,3.7265625,-4.82421875
1370,3.40234375,-4.61328125
1371,3.681640625,-4.8046875
1372,3.748046875,-4.83203125
1373,3.724609375,-4.8203125
1374,3.16796875,-4.38671875
1375,3.6640625,-4.79296875
1376,3.435546875,-4.63671875
1377,3.751953125,-4.8359375
1378,3.677734375,-4.80078125
1379,3.71484375,-4.8203125
1380,3.74609375,-4.8359375
1381,3.75390625,-4.8359375
1382,3.771484375,-4.83984375
1383,3.658203125,-4.7890625
1384,3.6640625,-4.79296875
1385,3.669921875,-4.796875
1386,-2.298828125,2.7890625
1387,3.435546875,-4.63671875
1388,3.72265625,-4.8203125
1389,3.76171875,-4.8359375
1390,3.662109375,-4.7890625
1391,3.6328125,-4.78125
1392,3.169921875,-4.3828125
1393,3.65625,-4.7890625
1394,3.71875,-4.8203125
1395,3.701171875,-4.8125
1396,3.75390625,-4.83203125
1397,3.654296875,-4.78515625
1398,-2.294921875,2.7890625
1399,3.75390625,-4.8359375
1400,3.685546875,-4.80859375
1401,1.30078125,-2.32421875
1402,3.70703125,-4.8125
1403,3.646484375,-4.78125
1404,3.478515625,-4.66796875
1405,3.7265625,-4.8203125
1406,3.771484375,-4.83984375
1407,3.080078125,-4.26953125
1408,3.630859375,-4.7734375
1409,3.77734375,-4.84375
1410,3.671875,-4.80078125
1411,3.60546875,-4.76171875
1412,3.728515625,-4.82421875
1413,3.724609375,-4.8203125
1414,3.765625,-4.83984375
1415,3.76953125,-4.84375
1416,3.673828125,-4.80078125
1417,3.68359375,-4.80078125
1418,3.677734375,-4.796875
1419,3.69140625,-4.80859375
1420,3.392578125,-4.6015625
1421,3.62109375,-4.76953125
1422,-2.30859375,2.7890625
1423,3.6796875,-4.80078125
1424,3.71875,-4.8203125
1425,3.623046875,-4.76953125
1426,3.5546875,-4.7265625
1427,3.560546875,-4.73046875
1428,-2.291015625,2.78515625
1429,3.6875,-4.80859375
1430,3.701171875,-4.81640625
1431,3.728515625,-4.82421875
1432,3.7265625,-4.8203125
1433,3.587890625,-4.74609375
1434,3.736328125,-4.82421875
1435,3.765625,-4.8359375
1436,3.5703125,-4.73828125
1437,2.9765625,-4.16015625
1438,-2.30859375,2.787109375
1439,3.759765625,-4.8359375
1440,3.701171875,-4.8125
1441,3.71484375,-4.81640625
1442,3.701171875,-4.8125
1443,3.62109375,-4.76953125
1444,3.54296875,-4.7265625
1445,3.4453125,-4.6484375
1446,3.5390625,-4.71875
1447,3.564453125,-4.734375
1448,3.462890625,-4.66015625
1449,3.71484375,-4.8125
1450,3.642578125,-4.78125
1451,3.7421875,-4.828125
1452,3.751953125,-4.83984375
1453,3.74609375,-4.83203125
1454,3.765625,-4.8359375
1455,3.724609375,-4.8203125
1456,3.2890625,-4.50390625
1457,3.525390625,-4.703125
1458,-2.298828125,2.787109375
1459,-2.2421875,2.77734375
1460,3.595703125,-4.75390625
1461,3.69921875,-4.8125
1462,3.615234375,-4.76171875
1463,3.7421875,-4.83203125
1464,3.732421875,-4.82421875
1465,3.572265625,-4.73828125
1466,3.64453125,-4.78125
1467,-2.30859375,2.7890625
1468,3.60546875,-4.76171875
1469,3.765625,-4.83984375
1470,3.583984375,-4.74609375
1471,3.6328125,-4.77734375
1472,3.767578125,-4.83984375
1473,3.759765625,-4.8359375
1474,3.57421875,-4.73828125
1475,3.19921875,-4.41796875
1476,-2.298828125,2.7890625
1477,3.2265625,-4.44140625
1478,3.75,-4.8359375
1479,3.630859375,-4.7734375
1480,3.498046875,-4.6875
1481,3.640625,-4.77734375
1482,3.611328125,-4.765625
1483,3.08203125,-4.28515625
1484,3.751953125,-4.8359375
1485,-2.1171875,2.73828125
1486,3.525390625,-4.703125
1487,3.6953125,-4.8046875
1488,3.56640625,-4.73828125
1489,1.96484375,-3.166015625
1490,3.744140625,-4.83203125
1491,3.63671875,-4.7734375
1492,3.62109375,-4.76953125
1493,3.5625,-4.73046875
1494,3.416015625,-4.625
1495,3.431640625,-4.63671875
1496,3.76953125,-4.83984375
1497,3.720703125,-4.8125
1498,3.5703125,-4.73046875
1499,3.669921875,-4.79296875
1500,3.771484375,-4.83984375
1501,2.91796875,-4.08984375
1502,-2.28125,2.78515625
1503,3.78125,-4.84375
1504,3.771484375,-4.84375
1505,3.755859375,-4.8359375
1506,3.3515625,-4.56640625
1507,3.69140625,-4.80859375
1508,3.064453125,-4.2734375
1509,3.736328125,-4.82421875
1510,3.630859375,-4.7734375
1511,3.623046875,-4.7734375
1512,3.48828125,-4.6796875
1513,3.71875,-4.8203125
1514,3.7734375,-4.84375
1515,3.70703125,-4.8125
1516,3.6953125,-4.80859375
1517,3.74609375,-4.83203125
1518,3.669921875,-4.796875
1519,3.46484375,-4.66015625
1520,3.72265625,-4.8203125
1521,3.48046875,-4.671875
1522,3.564453125,-4.73046875
1523,3.5078125,-4.6953125
1524,3.6015625,-4.7578125
1525,3.697265625,-4.80859375
1526,3.740234375,-4.82421875
1527,-2.275390625,2.78125
1528,-2.07421875,2.71875
1529,3.677734375,-4.80078125
1530,3.78515625,-4.84375
1531,3.771484375,-4.83984375
1532,3.5234375,-4.7109375
1533,3.701171875,-4.8125
1534,3.673828125,-4.796875
1535,3.68359375,-4.80078125
1536,3.75,-4.8359375
1537,-2.30859375,2.787109375
1538,3.72265625,-4.8203125
1539,3.349609375,-4.5625
1540,3.6875,-4.80859375
1541,3.751953125,-4.8359375
1542,3.4140625,-4.62109375
1543,3.568359375,-4.73046875
1544,3.75390625,-4.83203125
1545,3.732421875,-4.82421875
1546,3.779296875,-4.84375
1547,3.392578125,-4.60546875
1548,3.69921875,-4.8125
1549,3.654296875,-4.78515625
1550,2.96875,-4.1484375
1551,3.669921875,-4.80078125
1552,3.4453125,-4.6484375
1553,3.765625,-4.8359375
1554,3.482421875,-4.6796875
1555,3.78515625,-4.84375
1556,3.71484375,-4.81640625
1557,1.91015625,-3.08203125
1558,3.658203125,-4.7890625
1559,3.7109375,-4.8125
1560,-2.08984375,2.724609375
1561,3.482421875,-4.6796875
1562,3.6953125,-4.80859375
1563,3.724609375,-4.8203125
1564,3.236328125,-4.453125
1565,1.6904296875,-2.828125
1566,3.736328125,-4.8203125
1567,3.6484375,-4.78125
1568,3.771484375,-4.83984375
1569,3.75390625,-4.828125
1570,3.61328125,-4.765625
1571,3.26171875,-4.48046875
1572,3.48828125,-4.68359375
1573,-2.30859375,2.787109375
1574,1.080078125,-1.869140625
1575,3.75,-4.8359375
1576,3.72265625,-4.8203125
1577,3.70703125,-4.8125
1578,3.732421875,-4.82421875
1579,3.767578125,-4.83984375
1580,3.765625,-4.8359375
1581,-2.296875,2.7890625
1582,3.76953125,-4.84375
1583,3.58984375,-4.7578125
1584,2.544921875,-3.693359375
1585,3.462890625,-4.66015625
1586,3.724609375,-4.8203125
1587,2.890625,-4.06640625
1588,3.72265625,-4.8203125
1589,3.740234375,-4.8203125
1590,3.75390625,-4.83203125
1591,3.75390625,-4.83203125
1592,2.92578125,-4.09765625
1593,3.71875,-4.81640625
1594,3.30078125,-4.515625
1595,3.701171875,-4.8125
1596,3.77734375,-4.84375
1597,3.640625,-4.78125
1598,3.751953125,-4.83203125
1599,3.63671875,-4.78125
1600,3.77734375,-4.84375
1601,3.6484375,-4.78515625
1602,3.2578125,-4.47265625
1603,3.654296875,-4.7890625
1604,3.759765625,-4.8359375
1605,3.751953125,-4.83203125
1606,3.76953125,-4.83984375
1607,3.65234375,-4.78515625
1608,-2.08984375,2.21875
1609,3.71484375,-4.8203125
1610,3.732421875,-4.82421875
1611,3.7265625,-4.8203125
1612,3.69921875,-4.8125
1613,3.640625,-4.78125
1614,3.6640625,-4.7890625
1615,-2.296875,2.7890625
1616,3.759765625,-4.8359375
1617,3.74609375,-4.83203125
1618,3.78515625,-4.84375
1619,3.71875,-4.8203125
1620,-2.302734375,2.7890625
1621,3.546875,-4.72265625
1622,3.751953125,-4.8359375
1623,3.572265625,-4.73828125
1624,3.625,-4.7734375
1625,3.779296875,-4.83984375
1626,3.58984375,-4.75
1627,3.70703125,-4.8125
1628,-2.302734375,2.787109375
1629,3.33203125,-4.5546875
1630,3.759765625,-4.8359375
1631,3.71484375,-4.8125
1632,3.71484375,-4.8125
1633,3.48046875,-4.671875
1634,3.677734375,-4.80078125
1635,2.9296875,-4.10546875
1636,2.259765625,-3.404296875
1637,3.5859375,-4.74609375
1638,3.306640625,-4.51953125
1639,3.732421875,-4.82421875
1640,3.705078125,-4.8125
1641,2.84375,-3.994140625
1642,3.755859375,-4.8359375
1643,3.28515625,-4.49609375
1644,3.6875,-4.80859375
1645,3.72265625,-4.8203125
1646,3.6953125,-4.80859375
1647,-2.30078125,2.7890625
1648,3.580078125,-4.7421875
1649,3.7421875,-4.82421875
1650,3.669921875,-4.79296875
1651,3.732421875,-4.8203125
1652,3.740234375,-4.8203125
1653,3.771484375,-4.83984375
1654,3.751953125,-4.8359375
1655,3.677734375,-4.80078125
1656,2.63671875,-3.787109375
1657,3.62109375,-4.765625
1658,3.509765625,-4.6953125
1659,3.521484375,-4.703125
1660,3.732421875,-4.82421875
1661,3.39453125,-4.59375
1662,3.533203125,-4.71484375
1663,-2.048828125,2.705078125
1664,3.71484375,-4.8125
1665,3.759765625,-4.8359375
1666,3.69140625,-4.80859375
1667,3.58984375,-4.75
1668,3.765625,-4.83984375
1669,3.78125,-4.84375
1670,3.736328125,-4.82421875
1671,3.62890625,-4.7734375
1672,3.75,-4.8359375
1673,3.7109375,-4.8203125
1674,3.51953125,-4.70703125
1675,3.732421875,-4.82421875
1676,3.77734375,-4.84375
1677,3.3828125,-4.59375
1678,3.724609375,-4.8203125
1679,2.63671875,-3.80078125
1680,3.6953125,-4.80859375
1681,3.515625,-4.6953125
1682,3.666015625,-4.79296875
1683,3.68359375,-4.80078125
1684,3.65625,-4.7890625
1685,3.349609375,-4.5625
1686,3.779296875,-4.84375
1687,3.69921875,-4.8125
1688,3.759765625,-4.8359375
1689,3.705078125,-4.8125
1690,3.421875,-4.62890625
1691,3.701171875,-4.8125
1692,3.47265625,-4.6640625
1693,3.740234375,-4.83203125
1694,-2.30078125,2.787109375
1695,3.78125,-4.84375
1696,3.609375,-4.7578125
1697,3.451171875,-4.65234375
1698,3.765625,-4.83984375
1699,3.55859375,-4.7265625
1700,3.263671875,-4.48046875
1701,3.623046875,-4.765625
1702,3.78515625,-4.84765625
1703,3.720703125,-4.8203125
1704,3.5859375,-4.75
1705,3.61328125,-4.765625
1706,3.666015625,-4.7890625
1707,3.498046875,-4.69140625
1708,3.72265625,-4.8203125
1709,3.525390625,-4.703125
1710,3.697265625,-4.8125
1711,3.7421875,-4.82421875
1712,3.658203125,-4.7890625
1713,3.634765625,-4.78125
1714,3.505859375,-4.6953125
1715,3.46875,-4.66796875
1716,3.517578125,-4.703125
1717,3.7890625,-4.84765625
1718,3.779296875,-4.84375
1719,3.7109375,-4.81640625
1720,3.23828125,-4.44921875
1721,3.71875,-4.8203125
1722,3.7109375,-4.8125
1723,3.681640625,-4.80078125
1724,3.70703125,-4.8125
1725,3.701171875,-4.8125
1726,2.130859375,-3.296875
1727,3.765625,-4.8359375
1728,3.705078125,-4.8125
1729,3.732421875,-4.82421875
1730,3.73828125,-4.82421875
1731,3.650390625,-4.7890625
1732,3.552734375,-4.7265625
1733,3.755859375,-4.8359375
1734,3.76953125,-4.84375
1735,-2.291015625,2.78515625
1736,1.8671875,-3.0390625
1737,3.314453125,-4.53125
1738,3.63671875,-4.78125
1739,2.12890625,-3.271484375
1740,3.61328125,-4.765625
1741,3.681640625,-4.80078125
1742,3.765625,-4.84375
1743,3.70703125,-4.8125
1744,3.15234375,-4.359375
1745,3.2734375,-4.5
1746,3.701171875,-4.8125
1747,3.265625,-4.484375
1748,1.64453125,-2.77734375
1749,3.732421875,-4.8203125
1750,2.267578125,-3.43359375
1751,-2.2578125,2.783203125
1752,3.53515625,-4.71875
1753,3.78125,-4.84375
1754,3.716796875,-4.8125
1755,3.365234375,-4.58203125
1756,3.6640625,-4.796875
1757,3.658203125,-4.7890625
1758,3.705078125,-4.8125
1759,-2.03125,2.6953125
1760,3.798828125,-4.84375
1761,3.71484375,-4.8125
1762,3.10546875,-4.30859375
1763,3.728515625,-4.82421875
1764,3.6953125,-4.8125
1765,3.673828125,-4.79296875
1766,3.6875,-4.80859375
1767,3.19140625,-4.3984375
1768,3.732421875,-4.82421875
1769,3.71484375,-4.8203125
1770,-2.232421875,2.77734375
1771,3.69140625,-4.8046875
1772,3.740234375,-4.828125
1773,3.66796875,-4.79296875
1774,3.736328125,-4.82421875
1775,3.50390625,-4.69140625
1776,-2.248046875,2.779296875
1777,3.7734375,-4.84375
1778,3.556640625,-4.73046875
1779,-2.28515625,2.78515625
1780,3.732421875,-4.82421875
1781,3.751953125,-4.8359375
1782,-2.138671875,2.74609375
1783,3.61328125,-4.765625
1784,3.603515625,-4.76171875
1785,3.69921875,-4.8125
1786,-2.30078125,2.7890625
1787,3.7265625,-4.8203125
1788,3.64453125,-4.78515625
1789,3.724609375,-4.81640625
1790,3.751953125,-4.8359375
1791,3.72265625,-4.8203125
1792,3.5234375,-4.70703125
1793,3.55859375,-4.73046875
1794,3.7109375,-4.8125
1795,3.515625,-4.69921875
1796,3.78515625,-4.84375
1797,3.6640625,-4.79296875
1798,3.77734375,-4.84375
1799,3.755859375,-4.83984375
1800,3.572265625,-4.73828125
1801,3.728515625,-4.8203125
1802,3.55859375,-4.73046875
1803,-2.3046875,2.787109375
1804,3.732421875,-4.82421875
1805,3.212890625,-4.42578125
1806,-2.197265625,2.765625
1807,3.16015625,-4.3671875
1808,-2.041015625,2.701171875
1809,3.740234375,-4.8203125
1810,3.72265625,-4.8203125
1811,3.76953125,-4.83984375
1812,3.685546875,-4.80078125
1813,3.7734375,-4.84375
1814,3.505859375,-4.6953125
1815,3.69140625,-4.8046875
1816,2.798828125,-3.958984375
1817,3.69140625,-4.8125
1818,3.76953125,-4.84375
1819,3.68359375,-4.80078125
1820,3.591796875,-4.74609375
1821,3.728515625,-4.82421875
1822,-1.828125,2.51953125
1823,3.734375,-4.82421875
1824,-2.30078125,2.787109375
1825,3.6171875,-4.765625
1826,3.1953125,-4.4140625
1827,3.71875,-4.8203125
1828,3.66015625,-4.79296875
1829,3.5859375,-4.75
1830,3.42578125,-4.6328125
1831,2.162109375,-3.322265625
1832,3.7734375,-4.83984375
1833,3.708984375,-4.8125
1834,3.74609375,-4.82421875
1835,3.69140625,-4.80859375
1836,3.515625,-4.703125
1837,3.75,-4.8359375
1838,2.94921875,-4.12890625
1839,3.689453125,-4.80859375
1840,3.765625,-4.83984375
1841,3.74609375,-4.83203125
1842,3.767578125,-4.84375
1843,3.6484375,-4.78125
1844,3.7265625,-4.8203125
1845,3.650390625,-4.78515625
1846,3.66796875,-4.796875
1847,3.681640625,-4.80859375
1848,3.373046875,-4.58203125
1849,3.728515625,-4.82421875
1850,3.765625,-4.8359375
1851,3.658203125,-4.7890625
1852,3.677734375,-4.80078125
1853,2.873046875,-4.046875
