,P0,P1
965,4.9296875,-5.1953125
966,-3.095703125,3.16015625
967,-3.958984375,3.91796875
968,4.8125,-5.046875
969,5.015625,-5.30078125
970,4.90234375,-5.12109375
971,5.015625,-5.30859375
972,4.9140625,-5.23046875
973,4.99609375,-5.33203125
974,-3.841796875,3.830078125
975,5.0078125,-5.30859375
976,5.04296875,-5.29296875
977,3.5390625,-3.916015625
978,4.48046875,-4.84765625
979,4.96484375,-5.3046875
980,4.984375,-5.28125
981,4.90625,-5.265625
982,5.03515625,-5.28125
983,4.9453125,-5.23828125
984,4.890625,-5.07421875
985,4.95703125,-5.3828125
986,4.9375,-5.26171875
987,5.0234375,-5.296875
988,4.7734375,-5.21875
989,4.62890625,-5.03125
990,4.92578125,-5.21484375
991,5.03515625,-5.2890625
992,5.01953125,-5.30859375
993,5.01953125,-5.3125
994,5.04296875,-5.328125
995,5.03515625,-5.3515625
996,5.0,-5.359375
997,5.03515625,-5.34765625
998,-3.787109375,3.80859375
999,5.04296875,-5.3203125
1000,4.2265625,-4.59375
1001,4.28125,-4.58203125
1002,3.876953125,-4.42578125
1003,4.96484375,-5.3671875
1004,4.98828125,-5.2421875
1005,5.03125,-5.2890625
1006,4.37109375,-4.796875
1007,4.9609375,-5.26171875
1008,5.08203125,-5.3515625
1009,5.0234375,-5.33984375
1010,4.55859375,-4.81640625
1011,5.0390625,-5.359375
1012,5.03125,-5.4140625
1013,4.9375,-5.28515625
1014,4.46875,-4.84375
1015,5.00390625,-5.28515625
1016,5.03515625,-5.3125
1017,5.046875,-5.33984375
1018,4.6953125,-5.05078125
1019,4.421875,-4.80859375
1020,5.05859375,-5.40625
1021,5.03125,-5.3046875
1022,4.421875,-4.7265625
1023,4.84375,-5.0703125
1024,4.9765625,-5.30078125
1025,5.0,-5.27734375
1026,4.87890625,-5.125
1027,4.80078125,-5.1796875
1028,4.90625,-5.23046875
1029,5.0625,-5.40625
1030,4.90234375,-5.23828125
1031,5.06640625,-5.328125
1032,3.681640625,-4.125
1033,4.96875,-5.234375
1034,5.01171875,-5.3359375
1035,5.0703125,-5.32421875
1036,4.76171875,-5.11328125
1037,4.984375,-5.18359375
1038,-3.955078125,3.921875
1039,4.703125,-5.0859375
1040,4.96875,-5.2578125
1041,4.64453125,-5.05859375
1042,5.0390625,-5.359375
1043,5.05859375,-5.34375
1044,5.0859375,-5.40625
1045,4.9921875,-5.32421875
1046,5.0546875,-5.3515625
1047,5.046875,-5.36328125
1048,4.98828125,-5.265625
1049,5.015625,-5.35546875
1050,5.015625,-5.31640625
1051,5.05078125,-5.328125
1052,5.0390625,-5.3359375
1053,5.00390625,-5.26171875
1054,2.021484375,-2.361328125
1055,4.99609375,-5.20703125
1056,4.74609375,-5.0625
1057,-2.927734375,3.001953125
1058,4.98828125,-5.34375
1059,-3.9765625,3.927734375
1060,5.00390625,-5.359375
1061,4.90625,-5.09375
1062,5.0234375,-5.3203125
1063,5.0546875,-5.34375
1064,5.0078125,-5.23828125
1065,4.81640625,-5.16015625
1066,5.015625,-5.37890625
1067,4.796875,-5.0234375
1068,5.015625,-5.30859375
1069,-3.978515625,3.92578125
1070,4.8046875,-5.06640625
1071,5.04296875,-5.27734375
1072,4.91015625,-5.234375
1073,4.62890625,-4.95703125
1074,4.83203125,-5.171875
1075,4.90625,-5.2578125
1076,5.0234375,-5.33203125
1077,-3.978515625,3.927734375
1078,5.0859375,-5.33203125
1079,5.04296875,-5.3203125
1080,5.01171875,-5.3046875
1081,4.7890625,-5.0390625
1082,5.0,-5.3671875
1083,4.8984375,-5.2265625
1084,4.2265625,-4.59375
1085,5.0078125,-5.34375
1086,4.8203125,-5.10546875
1087,-3.953125,3.888671875
1088,4.875,-5.19140625
1089,5.0,-5.3359375
1090,5.05078125,-5.38671875
1091,-3.953125,3.931640625
1092,5.0859375,-5.3125
1093,5.05859375,-5.33203125
1094,3.078125,-3.517578125
1095,4.90234375,-5.2265625
1096,4.91015625,-5.22265625
1097,4.07421875,-4.51171875
1098,4.8359375,-5.23828125
1099,4.875,-5.21484375
1100,4.9375,-5.3203125
1101,-3.951171875,3.94921875
1102,5.0,-5.33984375
1103,5.078125,-5.3515625
1104,2.59375,-2.9921875
1105,4.98046875,-5.34375
1106,4.92578125,-5.28515625
1107,5.0703125,-5.37890625
1108,4.87109375,-5.21875
1109,4.33203125,-4.61328125
1110,5.01171875,-5.3671875
1111,4.96484375,-5.30859375
1112,4.984375,-5.265625
1113,4.87890625,-5.1796875
1114,4.79296875,-5.09765625
1115,4.98828125,-5.26953125
1116,4.015625,-4.453125
1117,4.984375,-5.3125
1118,4.984375,-5.25
1119,4.76953125,-5.1328125
1120,3.1328125,-3.466796875
1121,4.99609375,-5.3515625
1122,4.9296875,-5.1953125
1123,5.046875,-5.33203125
1124,5.02734375,-5.390625
1125,4.8359375,-5.140625
1126,4.96875,-5.3359375
1127,4.4140625,-4.8359375
1128,4.98828125,-5.31640625
1129,4.734375,-4.9140625
1130,5.06640625,-5.27734375
1131,4.8046875,-5.09375
1132,4.765625,-5.15625
1133,4.90234375,-5.12109375
1134,4.9375,-5.20703125
1135,4.87890625,-5.19140625
1136,4.828125,-5.08984375
1137,-3.96875,3.927734375
1138,4.90625,-5.28515625
1139,4.9453125,-5.2109375
1140,4.70703125,-5.078125
1141,4.87109375,-5.234375
1142,4.82421875,-5.06640625
1143,4.859375,-5.0859375
1144,5.01171875,-5.36328125
1145,4.98828125,-5.2109375
1146,4.9296875,-5.1953125
1147,4.9453125,-5.2890625
1148,-0.486572265625,0.37890625
1149,5.00390625,-5.2734375
1150,5.0234375,-5.25
1151,5.05078125,-5.2734375
1152,4.9609375,-5.3125
1153,5.03515625,-5.33203125
1154,4.94140625,-5.2734375
1155,4.03515625,-4.46875
1156,5.05859375,-5.37890625
1157,5.05078125,-5.2734375
1158,4.98046875,-5.2890625
1159,4.94140625,-5.3359375
1160,4.625,-4.9609375
1161,4.9375,-5.2109375
1162,4.6640625,-5.03125
1163,4.89453125,-5.21875
1164,4.7890625,-5.1796875
1165,4.83203125,-5.19140625
1166,5.0390625,-5.30078125
1167,-3.939453125,3.912109375
1168,4.37109375,-4.7109375
1169,5.03125,-5.328125
1170,5.07421875,-5.34765625
1171,4.6796875,-5.0390625
1172,5.05078125,-5.375
1173,5.05078125,-5.3046875
1174,4.65625,-5.05078125
1175,5.0546875,-5.38671875
1176,4.92578125,-5.21875
1177,4.98828125,-5.2890625
1178,4.9296875,-5.22265625
1179,-3.1171875,3.21484375
1180,4.9765625,-5.31640625
1181,3.5234375,-4.05078125
1182,4.99609375,-5.30078125
1183,4.83984375,-5.1953125
1184,4.9296875,-5.26953125
1185,4.9921875,-5.30859375
1186,5.0234375,-5.33984375
1187,5.02734375,-5.30078125
1188,5.0390625,-5.328125
1189,5.06640625,-5.41015625
1190,4.9140625,-5.1796875
1191,4.87890625,-5.25390625
1192,4.93359375,-5.328125
1193,4.9765625,-5.29296875
1194,4.86328125,-5.19921875
1195,5.0625,-5.390625
1196,4.68359375,-4.92578125
1197,4.66796875,-5.03125
1198,5.01953125,-5.37890625
1199,4.9765625,-5.36328125
1200,5.07421875,-5.2890625
1201,4.9453125,-5.328125
1202,4.17578125,-4.44140625
1203,5.046875,-5.3515625
1204,4.9296875,-5.25390625
1205,5.0078125,-5.265625
1206,4.8828125,-5.265625
1207,5.0625,-5.32421875
1208,-3.80859375,3.814453125
1209,4.9296875,-5.2109375
1210,5.04296875,-5.33203125
1211,5.07421875,-5.3828125
1212,4.703125,-4.95703125
1213,4.99609375,-5.25
1214,5.0703125,-5.2890625
1215,5.0859375,-5.296875
1216,4.91796875,-5.3046875
1217,4.921875,-5.25
1218,5.03515625,-5.33203125
1219,-3.970703125,3.953125
1220,4.69921875,-5.14453125
1221,5.07421875,-5.36328125
1222,5.03125,-5.3359375
1223,4.98828125,-5.24609375
1224,4.9921875,-5.32421875
1225,4.95703125,-5.23828125
1226,5.0,-5.26171875
1227,4.953125,-5.21484375
1228,3.203125,-3.642578125
1229,5.0078125,-5.3671875
1230,4.83984375,-5.0234375
1231,4.90234375,-5.21875
1232,4.9453125,-5.33203125
1233,5.0234375,-5.33203125
1234,4.875,-5.1640625
1235,5.015625,-5.25
1236,4.9765625,-5.2890625
1237,-3.732421875,3.734375
1238,5.07421875,-5.3671875
1239,4.93359375,-5.16015625
1240,5.0078125,-5.3125
1241,4.9453125,-5.34375
1242,3.568359375,-3.98046875
1243,4.953125,-5.359375
1244,5.046875,-5.359375
1245,4.9375,-5.31640625
1246,4.86328125,-5.17578125
1247,4.96484375,-5.2265625
1248,4.9921875,-5.26171875
1249,5.015625,-5.25
1250,4.98046875,-5.328125
1251,4.33984375,-4.71484375
1252,4.6953125,-5.08984375
1253,5.01953125,-5.29296875
1254,4.98828125,-5.3515625
1255,3.873046875,-4.265625
1256,5.0859375,-5.3359375
1257,4.95703125,-5.25
1258,5.03125,-5.2578125
1259,4.94140625,-5.203125
1260,4.95703125,-5.20703125
1261,5.046875,-5.296875
1262,-3.9453125,3.9375
1263,4.9296875,-5.1640625
1264,-3.826171875,3.806640625
1265,5.0078125,-5.34375
1266,5.0546875,-5.328125
1267,4.98828125,-5.3046875
1268,5.0234375,-5.3828125
1269,5.015625,-5.3125
1270,4.703125,-5.015625
1271,4.9921875,-5.32421875
1272,4.609375,-5.05859375
1273,4.953125,-5.28515625
1274,4.75390625,-5.05859375
1275,4.8359375,-5.2265625
1276,4.91015625,-5.28125
1277,-3.96875,3.92578125
1278,-3.1015625,3.17578125
1279,4.96875,-5.3125
1280,4.828125,-5.06640625
1281,4.859375,-5.1953125
1282,4.30078125,-4.734375
1283,5.06640625,-5.3515625
1284,4.875,-5.1640625
1285,4.94140625,-5.3125
1286,4.77734375,-4.97265625
1287,4.9921875,-5.265625
1288,5.01953125,-5.359375
1289,5.0078125,-5.3203125
1290,4.8359375,-5.234375
1291,5.01953125,-5.3828125
1292,5.01953125,-5.33984375
1293,4.5703125,-5.01171875
1294,4.84375,-5.18359375
1295,4.79296875,-5.20703125
1296,4.21484375,-4.6328125
1297,5.01953125,-5.328125
1298,4.86328125,-5.2734375
1299,4.84375,-5.234375
1300,4.859375,-5.2421875
1301,4.8203125,-5.1484375
1302,5.015625,-5.3046875
1303,4.6015625,-4.9765625
1304,2.923828125,-3.142578125
1305,5.02734375,-5.296875
1306,4.83984375,-5.2578125
1307,4.9453125,-5.2578125
1308,4.8828125,-5.16796875
1309,4.9296875,-5.28515625
1310,4.98828125,-5.296875
1311,4.90625,-5.12109375
1312,5.0390625,-5.27734375
1313,4.94921875,-5.2421875
1314,4.89453125,-5.2265625
1315,-2.990234375,3.12890625
1316,5.0859375,-5.3671875
1317,-3.55859375,3.59765625
1318,-0.3017578125,0.365966796875
1319,5.0,-5.328125
1320,5.0390625,-5.3203125
1321,5.0546875,-5.3515625
1322,5.03125,-5.3984375
1323,4.94140625,-5.25390625
1324,5.078125,-5.359375
1325,4.98046875,-5.26953125
1326,5.0234375,-5.23828125
1327,4.9375,-5.23046875
1328,4.96875,-5.19140625
1329,5.01171875,-5.390625
1330,4.87109375,-5.06640625
1331,-3.7265625,3.748046875
1332,4.9609375,-5.1640625
1333,5.0546875,-5.390625
1334,5.0625,-5.32421875
1335,5.0390625,-5.26953125
1336,5.0078125,-5.27734375
1337,4.81640625,-5.18359375
1338,4.73046875,-5.05078125
1339,5.04296875,-5.3671875
1340,4.98828125,-5.2265625
1341,-3.115234375,3.154296875
1342,5.0703125,-5.3984375
1343,5.0234375,-5.3671875
1344,-2.857421875,2.91796875
1345,5.03515625,-5.40234375
1346,4.96484375,-5.23046875
1347,4.9921875,-5.296875
1348,4.94921875,-5.21875
1349,-2.55078125,2.619140625
1350,4.9609375,-5.30859375
1351,4.92578125,-5.26171875
1352,5.0,-5.33984375
1353,4.921875,-5.3046875
1354,4.9296875,-5.1953125
1355,5.03515625,-5.34375
1356,4.96484375,-5.3203125
1357,5.08203125,-5.37890625
1358,5.015625,-5.3046875
1359,4.97265625,-5.3359375
1360,4.92578125,-5.24609375
1361,5.03515625,-5.3046875
1362,4.98046875,-5.30078125
1363,5.01171875,-5.31640625
1364,5.0078125,-5.2890625
1365,4.890625,-5.203125
1366,4.94140625,-5.234375
1367,4.9765625,-5.2421875
1368,4.6640625,-5.0078125
1369,4.94140625,-5.19921875
1370,5.00390625,-5.34375
1371,4.99609375,-5.26171875
1372,4.875,-5.0546875
1373,5.08203125,-5.34375
1374,4.890625,-5.19140625
1375,4.921875,-5.20703125
1376,4.953125,-5.28125
1377,4.9921875,-5.265625
1378,4.9609375,-5.359375
1379,4.7890625,-5.16796875
1380,5.0703125,-5.37890625
1381,5.046875,-5.24609375
1382,5.0703125,-5.35546875
1383,5.0390625,-5.3515625
1384,5.046875,-5.359375
1385,4.84765625,-5.25390625
1386,-3.958984375,3.923828125
1387,4.8203125,-5.2109375
1388,4.8125,-5.08984375
1389,4.9609375,-5.2421875
1390,4.96484375,-5.23828125
1391,4.984375,-5.27734375
1392,4.84375,-5.12890625
1393,4.94140625,-5.2734375
1394,5.0234375,-5.3046875
1395,4.02734375,-4.40625
1396,5.046875,-5.33203125
1397,5.015625,-5.390625
1398,-3.9375,3.896484375
1399,5.0703125,-5.34765625
1400,5.04296875,-5.29296875
1401,4.26171875,-4.60546875
1402,4.8671875,-5.10546875
1403,5.02734375,-5.34765625
1404,4.68359375,-5.00390625
1405,4.98046875,-5.29296875
1406,5.03515625,-5.3203125
1407,4.5703125,-5.015625
1408,5.07421875,-5.3203125
1409,5.03125,-5.25390625
1410,5.0,-5.30078125
1411,4.87109375,-5.16796875
1412,4.9921875,-5.3046875
1413,5.0234375,-5.3125
1414,5.0546875,-5.390625
1415,4.78515625,-5.06640625
1416,4.91015625,-5.2265625
1417,5.0234375,-5.3515625
1418,5.09375,-5.3515625
1419,4.8046875,-5.09765625
1420,0.2744140625,-0.259033203125
1421,4.90625,-5.25
1422,-3.9296875,3.880859375
1423,5.0,-5.34375
1424,4.98828125,-5.28125
1425,4.92578125,-5.15625
1426,5.03515625,-5.3828125
1427,5.0703125,-5.35546875
1428,-3.966796875,3.939453125
1429,4.96875,-5.1953125
1430,4.98828125,-5.25
1431,4.953125,-5.265625
1432,5.0625,-5.32421875
1433,4.98828125,-5.33203125
1434,4.78515625,-5.0
1435,5.04296875,-5.3125
1436,4.98828125,-5.27734375
1437,4.48046875,-4.796875
1438,-3.8359375,3.83203125
1439,5.0546875,-5.33203125
1440,5.01953125,-5.34765625
1441,5.015625,-5.34765625
1442,4.828125,-5.25
1443,4.8984375,-5.20703125
1444,4.78125,-5.14453125
1445,4.99609375,-5.3203125
1446,4.625,-4.859375
1447,4.9609375,-5.28515625
1448,4.640625,-5.11328125
1449,4.94921875,-5.26953125
1450,5.01953125,-5.328125
1451,5.03125,-5.33984375
1452,4.99609375,-5.23828125
1453,5.05859375,-5.31640625
1454,5.03515625,-5.3828125
1455,5.01953125,-5.32421875
1456,4.8359375,-5.16796875
1457,4.359375,-4.73828125
1458,-3.91796875,3.8984375
1459,-3.740234375,3.755859375
1460,4.8515625,-5.10546875
1461,5.0625,-5.37109375
1462,4.96875,-5.32421875
1463,5.0234375,-5.2421875
1464,5.03125,-5.390625
1465,4.99609375,-5.3046875
1466,4.109375,-4.54296875
1467,-3.9609375,3.923828125
1468,4.94921875,-5.26953125
1469,4.98828125,-5.19921875
1470,4.90234375,-5.265625
1471,4.875,-5.11328125
1472,4.8203125,-5.03515625
1473,5.05078125,-5.33984375
1474,4.8125,-5.16796875
1475,5.03515625,-5.26171875
1476,-3.9765625,3.93359375
1477,4.42578125,-4.83203125
1478,5.04296875,-5.31640625
1479,5.01171875,-5.359375
1480,4.6953125,-5.12109375
1481,5.03515625,-5.33203125
1482,4.8828125,-5.12890625
1483,2.048828125,-2.494140625
1484,5.0625,-5.3828125
1485,-3.796875,3.814453125
1486,4.85546875,-5.2734375
1487,5.0,-5.28515625
1488,4.94921875,-5.1953125
1489,1.37890625,-1.6435546875
1490,5.01953125,-5.30859375
1491,5.02734375,-5.375
1492,5.078125,-5.40625
1493,5.01171875,-5.2578125
1494,4.75,-5.16796875
1495,4.9921875,-5.29296875
1496,4.45703125,-4.8046875
1497,5.046875,-5.28515625
1498,4.9375,-5.265625
1499,4.92578125,-5.27734375
1500,5.04296875,-5.35546875
1501,4.50390625,-4.89453125
1502,-3.97265625,3.931640625
1503,5.04296875,-5.3203125
1504,4.96875,-5.21484375
1505,4.9609375,-5.2890625
1506,3.345703125,-3.755859375
1507,5.05859375,-5.28515625
1508,4.8671875,-5.26171875
1509,5.0390625,-5.3359375
1510,5.03515625,-5.26171875
1511,5.06640625,-5.3046875
1512,4.63671875,-5.0703125
1513,5.015625,-5.26953125
1514,5.04296875,-5.32421875
1515,4.97265625,-5.25
1516,5.03515625,-5.28515625
1517,5.09375,-5.34375
1518,4.9140625,-5.1875
1519,3.21484375,-3.3984375
1520,5.01171875,-5.33984375
1521,4.97265625,-5.2890625
1522,3.681640625,-4.15625
1523,1.7666015625,-2.09375
1524,4.9765625,-5.28125
1525,5.0078125,-5.34765625
1526,5.015625,-5.27734375
1527,-3.853515625,3.859375
1528,-3.5,3.5390625
1529,4.73046875,-5.1640625
1530,5.0625,-5.34375
1531,5.0,-5.328125
1532,5.02734375,-5.2890625
1533,4.9375,-5.25
1534,4.3984375,-4.8203125
1535,4.5625,-4.97265625
1536,5.0078125,-5.23046875
1537,-3.966796875,3.912109375
1538,5.02734375,-5.3359375
1539,4.40625,-4.7890625
1540,5.03515625,-5.33203125
1541,4.96484375,-5.203125
1542,5.0390625,-5.30859375
1543,5.015625,-5.32421875
1544,5.03515625,-5.33984375
1545,4.9296875,-5.23828125
1546,5.0,-5.30859375
1547,5.046875,-5.31640625
1548,5.01171875,-5.3515625
1549,4.8984375,-5.2421875
1550,4.31640625,-4.703125
1551,4.9609375,-5.25
1552,5.0234375,-5.34765625
1553,5.0390625,-5.3203125
1554,4.9296875,-5.2890625
1555,4.90625,-5.24609375
1556,4.96875,-5.234375
1557,-3.4765625,3.568359375
1558,5.03125,-5.30859375
1559,4.99609375,-5.3984375
1560,-3.80078125,3.798828125
1561,5.05078125,-5.3515625
1562,5.04296875,-5.32421875
1563,5.046875,-5.33984375
1564,4.8671875,-5.140625
1565,-2.66015625,2.76953125
1566,4.6953125,-4.92578125
1567,4.94140625,-5.35546875
1568,5.03125,-5.33984375
1569,5.0546875,-5.3671875
1570,4.94140625,-5.3125
1571,4.86328125,-5.22265625
1572,4.73046875,-5.09765625
1573,-3.9765625,3.93359375
1574,5.06640625,-5.27734375
1575,4.9765625,-5.234375
1576,4.921875,-5.1796875
1577,5.04296875,-5.28125
1578,4.96875,-5.32421875
1579,5.0859375,-5.3125
1580,4.9921875,-5.2265625
1581,-3.912109375,3.90234375
1582,4.8984375,-5.22265625
1583,5.015625,-5.296875
1584,3.84375,-4.14453125
1585,3.994140625,-4.09375
1586,4.99609375,-5.33984375
1587,4.71484375,-5.1171875
1588,4.9609375,-5.203125
1589,5.046875,-5.3515625
1590,4.953125,-5.22265625
1591,4.76953125,-4.95703125
1592,-3.24609375,3.298828125
1593,5.05078125,-5.33984375
1594,4.875,-5.16796875
1595,4.97265625,-5.3125
1596,4.953125,-5.23828125
1597,4.9765625,-5.21875
1598,5.08203125,-5.33984375
1599,4.96875,-5.26953125
1600,4.97265625,-5.23046875
1601,5.01171875,-5.3359375
1602,4.8203125,-5.12109375
1603,4.95703125,-5.28125
1604,5.0078125,-5.33203125
1605,5.078125,-5.32421875
1606,5.0390625,-5.22265625
1607,5.0546875,-5.3515625
1608,-3.572265625,3.603515625
1609,4.90625,-5.125
1610,5.05078125,-5.37109375
1611,5.0703125,-5.33984375
1612,4.96484375,-5.16796875
1613,4.953125,-5.27734375
1614,5.04296875,-5.3515625
1615,-3.982421875,3.927734375
1616,5.0,-5.30859375
1617,4.9453125,-5.18359375
1618,4.9609375,-5.2578125
1619,4.890625,-5.11328125
1620,4.99609375,-5.3125
1621,5.02734375,-5.40234375
1622,5.05859375,-5.296875
1623,4.98046875,-5.328125
1624,5.02734375,-5.375
1625,5.0390625,-5.328125
1626,4.96875,-5.27734375
1627,5.06640625,-5.40234375
1628,-3.94140625,3.927734375
1629,2.021484375,-2.361328125
1630,4.984375,-5.27734375
1631,5.04296875,-5.3359375
1632,5.015625,-5.31640625
1633,4.9609375,-5.171875
1634,4.953125,-5.2578125
1635,4.94921875,-5.234375
1636,1.9423828125,-2.287109375
1637,4.9609375,-5.21484375
1638,3.73046875,-4.1953125
1639,4.96875,-5.296875
1640,4.96875,-5.2421875
1641,5.03515625,-5.3203125
1642,4.9609375,-5.21484375
1643,4.9296875,-5.28125
1644,4.953125,-5.234375
1645,5.03515625,-5.359375
1646,5.01171875,-5.22265625
1647,-3.96875,3.9375
1648,4.859375,-5.2265625
1649,5.0546875,-5.2890625
1650,5.046875,-5.359375
1651,5.0234375,-5.26953125
1652,5.05078125,-5.35546875
1653,5.0546875,-5.2890625
1654,4.99609375,-5.390625
1655,4.9609375,-5.2734375
1656,4.46875,-4.83203125
1657,4.6875,-5.02734375
1658,4.6953125,-5.08203125
1659,2.6640625,-3.083984375
1660,4.9296875,-5.20703125
1661,5.00390625,-5.2734375
1662,4.84765625,-5.265625
1663,-3.876953125,3.87109375
1664,5.01171875,-5.296875
1665,5.05078125,-5.26953125
1666,4.98828125,-5.34765625
1667,4.91796875,-5.30859375
1668,5.0078125,-5.30078125
1669,4.98828125,-5.26171875
1670,4.8828125,-5.12109375
1671,5.01953125,-5.2421875
1672,5.03125,-5.34765625
1673,4.99609375,-5.30078125
1674,3.97265625,-4.30078125
1675,4.92578125,-5.13671875
1676,4.96484375,-5.19140625
1677,5.046875,-5.25
1678,4.98046875,-5.35546875
1679,4.93359375,-5.2109375
1680,5.0,-5.28515625
1681,5.02734375,-5.34375
1682,5.0078125,-5.3828125
1683,4.96875,-5.2890625
1684,4.9765625,-5.25
1685,4.6875,-5.1171875
1686,5.0703125,-5.3125
1687,4.98046875,-5.25
1688,5.0625,-5.375
1689,5.0625,-5.375
1690,4.9453125,-5.28125
1691,4.84765625,-5.2109375
1692,4.83984375,-5.14453125
1693,4.8359375,-5.06640625
1694,-3.9765625,3.90234375
1695,5.01953125,-5.30078125
1696,4.9375,-5.234375
1697,4.765625,-5.1484375
1698,5.0078125,-5.23046875
1699,4.08984375,-4.43359375
1700,4.91796875,-5.234375
1701,4.6640625,-5.109375
1702,5.0078125,-5.25390625
1703,5.07421875,-5.35546875
1704,4.83984375,-5.23828125
1705,4.98046875,-5.30859375
1706,5.02734375,-5.3515625
1707,4.5703125,-4.97265625
1708,4.984375,-5.3203125
1709,5.03125,-5.2890625
1710,4.82421875,-5.10546875
1711,4.9609375,-5.25
1712,5.05078125,-5.38671875
1713,5.03125,-5.34375
1714,4.73828125,-4.9609375
1715,4.859375,-5.08203125
1716,4.8671875,-5.21875
1717,4.9765625,-5.2734375
1718,5.0,-5.234375
1719,4.82421875,-5.0390625
1720,4.97265625,-5.3046875
1721,5.015625,-5.328125
1722,4.91015625,-5.31640625
1723,4.84375,-5.125
1724,5.02734375,-5.37109375
1725,5.0,-5.2890625
1726,3.62109375,-4.0234375
1727,5.06640625,-5.3671875
1728,5.0234375,-5.34765625
1729,5.03125,-5.31640625
1730,4.94140625,-5.265625
1731,4.9765625,-5.22265625
1732,4.9765625,-5.36328125
1733,5.078125,-5.359375
1734,4.921875,-5.23046875
1735,-3.96484375,3.9296875
1736,3.9375,-4.234375
1737,4.12109375,-4.4921875
1738,5.05078125,-5.3515625
1739,4.73046875,-5.0625
1740,4.98046875,-5.19921875
1741,5.04296875,-5.28515625
1742,4.96875,-5.24609375
1743,5.0625,-5.40234375
1744,-2.34375,2.466796875
1745,4.875,-5.11328125
1746,5.04296875,-5.29296875
1747,4.55859375,-4.984375
1748,2.51953125,-2.80078125
1749,5.03515625,-5.359375
1750,5.0078125,-5.31640625
1751,-3.921875,3.91015625
1752,4.765625,-5.1015625
1753,4.94140625,-5.23046875
1754,4.171875,-4.49609375
1755,4.90234375,-5.2734375
1756,5.078125,-5.36328125
1757,4.96875,-5.26171875
1758,5.0,-5.3203125
1759,-3.45703125,3.486328125
1760,4.984375,-5.29296875
1761,5.02734375,-5.32421875
1762,4.90234375,-5.26171875
1763,5.015625,-5.2578125
1764,5.02734375,-5.33203125
1765,4.60546875,-4.90234375
1766,5.0390625,-5.33984375
1767,4.890625,-5.2578125
1768,4.94921875,-5.30859375
1769,4.953125,-5.1796875
1770,-3.927734375,3.884765625
1771,5.01953125,-5.3203125
1772,4.87890625,-5.20703125
1773,4.5,-4.84375
1774,4.9453125,-5.328125
1775,4.84375,-5.08203125
1776,-3.6171875,3.6328125
1777,4.953125,-5.265625
1778,4.8046875,-5.1484375
1779,-3.94921875,3.9296875
1780,4.99609375,-5.359375
1781,5.046875,-5.3828125
1782,-2.3046875,2.419921875
1783,4.88671875,-5.09765625
1784,5.03515625,-5.359375
1785,5.03515625,-5.3984375
1786,-3.96875,3.94140625
1787,5.046875,-5.3203125
1788,4.90625,-5.24609375
1789,4.94921875,-5.29296875
1790,4.95703125,-5.2265625
1791,4.9453125,-5.23046875
1792,4.80078125,-5.1875
1793,5.01953125,-5.34765625
1794,5.0078125,-5.37109375
1795,4.07421875,-4.5078125
1796,5.0078125,-5.26953125
1797,4.93359375,-5.171875
1798,5.07421875,-5.3359375
1799,4.87890625,-5.24609375
1800,4.97265625,-5.20703125
1801,4.96875,-5.3203125
1802,5.0,-5.3125
1803,-3.873046875,3.86328125
1804,4.44921875,-4.63671875
1805,4.90234375,-5.20703125
1806,-3.740234375,3.76171875
1807,4.9609375,-5.3515625
1808,-3.962890625,3.927734375
1809,4.953125,-5.26953125
1810,4.9375,-5.2421875
1811,5.02734375,-5.3515625
1812,5.07421875,-5.37109375
1813,5.03125,-5.26953125
1814,5.0390625,-5.34765625
1815,5.01953125,-5.3515625
1816,4.8671875,-5.23828125
1817,5.0546875,-5.3359375
1818,5.0234375,-5.28125
1819,4.984375,-5.2734375
1820,4.79296875,-5.22265625
1821,4.95703125,-5.296875
1822,-1.734375,1.830078125
1823,5.0546875,-5.33203125
1824,-3.875,3.861328125
1825,4.2265625,-4.59375
1826,5.08203125,-5.33984375
1827,4.984375,-5.2421875
1828,4.75390625,-5.15625
1829,4.94921875,-5.296875
1830,4.95703125,-5.359375
1831,4.6953125,-5.03125
1832,5.0546875,-5.375
1833,4.98828125,-5.26953125
1834,5.05078125,-5.3515625
1835,5.03515625,-5.4140625
1836,4.765625,-5.05078125
1837,4.9453125,-5.20703125
1838,-0.89794921875,1.083984375
1839,4.984375,-5.24609375
1840,5.05078125,-5.37109375
1841,5.046875,-5.3671875
1842,4.93359375,-5.21875
1843,4.9453125,-5.26953125
1844,5.05859375,-5.3359375
1845,4.96875,-5.265625
1846,4.99609375,-5.3046875
1847,4.63671875,-5.0546875
1848,5.0078125,-5.3515625
1849,5.01953125,-5.3359375
1850,5.0546875,-5.32421875
1851,5.0234375,-5.26953125
1852,4.9921875,-5.3125
1853,4.7265625,-4.953125
1854,5.0234375,-5.34765625
1855,4.81640625,-5.16015625
1856,3.6484375,-4.11328125
1857,-3.853515625,3.84375
1858,4.9140625,-5.26953125
1859,5.02734375,-5.359375
1860,5.03515625,-5.30859375
1861,5.07421875,-5.37890625
1862,5.03125,-5.34765625
1863,5.01171875,-5.3515625
1864,5.05859375,-5.3125
1865,5.00390625,-5.2734375
1866,4.98046875,-5.33203125
1867,4.2421875,-4.58203125
1868,5.0234375,-5.296875
1869,4.97265625,-5.23046875
1870,4.9921875,-5.25
1871,4.79296875,-5.171875
1872,5.02734375,-5.30078125
1873,4.734375,-5.02734375
