,P0,P1
969,3.466796875,-3.328125
970,3.466796875,-3.328125
971,-2.53125,2.765625
972,3.46484375,-3.326171875
973,-2.388671875,2.4140625
974,3.466796875,-3.326171875
975,3.46484375,-3.326171875
976,-2.53125,2.765625
977,3.458984375,-3.328125
978,3.462890625,-3.326171875
979,3.46484375,-3.326171875
980,-2.53125,2.765625
981,3.4609375,-3.326171875
982,-2.53125,2.765625
983,3.408203125,-3.3203125
984,3.44140625,-3.32421875
985,3.462890625,-3.326171875
986,3.46484375,-3.326171875
987,3.447265625,-3.326171875
988,-2.51171875,2.681640625
989,3.462890625,-3.328125
990,-2.53125,2.765625
991,3.451171875,-3.326171875
992,3.4609375,-3.328125
993,-2.53125,2.765625
994,3.46875,-3.328125
995,-2.53125,2.765625
996,3.466796875,-3.326171875
997,3.427734375,-3.322265625
998,-0.96826171875,0.56689453125
999,3.46484375,-3.326171875
1000,3.455078125,-3.328125
1001,3.466796875,-3.328125
1002,3.462890625,-3.328125
1003,3.458984375,-3.326171875
1004,3.45703125,-3.326171875
1005,3.4609375,-3.326171875
1006,3.353515625,-3.29296875
1007,3.46875,-3.326171875
1008,3.466796875,-3.326171875
1009,-2.53125,2.765625
1010,3.46875,-3.326171875
1011,3.447265625,-3.326171875
1012,3.46484375,-3.326171875
1013,3.4609375,-3.328125
1014,3.462890625,-3.326171875
1015,3.451171875,-3.32421875
1016,3.46484375,-3.326171875
1017,3.458984375,-3.326171875
1018,3.455078125,-3.326171875
1019,-2.53125,2.765625
1020,-2.529296875,2.765625
1021,3.458984375,-3.326171875
1022,3.46875,-3.326171875
1023,3.4609375,-3.326171875
1024,3.4609375,-3.328125
1025,3.466796875,-3.326171875
1026,3.458984375,-3.328125
1027,3.462890625,-3.328125
1028,-2.53125,2.765625
1029,3.46484375,-3.328125
1030,-2.53125,2.765625
1031,3.451171875,-3.326171875
1032,3.453125,-3.32421875
1033,-2.53125,2.765625
1034,3.466796875,-3.326171875
1035,3.4609375,-3.328125
1036,-0.88671875,0.473876953125
1037,3.466796875,-3.326171875
1038,-2.53125,2.765625
1039,3.45703125,-3.326171875
1040,3.451171875,-3.326171875
1041,3.466796875,-3.328125
1042,-2.53125,2.765625
1043,3.46484375,-3.328125
1044,3.462890625,-3.328125
1045,3.466796875,-3.326171875
1046,3.46484375,-3.326171875
1047,-0.88427734375,0.466796875
1048,-2.52734375,2.7578125
1049,3.46484375,-3.326171875
1050,3.46484375,-3.326171875
1051,3.46484375,-3.326171875
1052,3.462890625,-3.326171875
1053,-2.53125,2.765625
1054,3.462890625,-3.326171875
1055,-2.529296875,2.765625
1056,2.142578125,-2.330078125
1057,3.45703125,-3.328125
1058,3.462890625,-3.326171875
1059,3.46484375,-3.326171875
1060,3.455078125,-3.326171875
1061,3.45703125,-3.326171875
1062,3.46484375,-3.326171875
1063,3.466796875,-3.328125
1064,-2.53125,2.765625
1065,-2.529296875,2.765625
1066,3.4609375,-3.326171875
1067,-2.53125,2.765625
1068,3.462890625,-3.326171875
1069,3.458984375,-3.326171875
1070,3.466796875,-3.326171875
1071,3.46875,-3.326171875
1072,3.46484375,-3.328125
1073,-2.52734375,2.759765625
1074,-2.529296875,2.765625
1075,3.466796875,-3.326171875
1076,3.458984375,-3.326171875
1077,3.45703125,-3.328125
1078,-2.53125,2.765625
1079,-2.5234375,2.748046875
1080,3.4296875,-3.32421875
1081,-2.529296875,2.763671875
1082,3.46875,-3.326171875
1083,-2.53125,2.765625
1084,3.46875,-3.326171875
1085,-1.49609375,1.181640625
1086,-2.529296875,2.763671875
1087,3.421875,-3.322265625
1088,3.466796875,-3.328125
1089,3.447265625,-3.32421875
1090,3.4609375,-3.326171875
1091,-2.53125,2.765625
1092,3.462890625,-3.326171875
1093,3.466796875,-3.328125
1094,3.466796875,-3.326171875
1095,3.462890625,-3.326171875
1096,3.421875,-3.3203125
1097,3.453125,-3.326171875
1098,3.439453125,-3.32421875
1099,3.462890625,-3.326171875
1100,-2.529296875,2.765625
1101,3.462890625,-3.326171875
1102,3.462890625,-3.326171875
1103,3.462890625,-3.326171875
1104,3.455078125,-3.328125
1105,3.46875,-3.326171875
1106,3.458984375,-3.328125
1107,3.46875,-3.326171875
1108,3.46484375,-3.326171875
1109,-2.53125,2.765625
1110,3.46484375,-3.326171875
1111,-2.53125,2.765625
1112,3.45703125,-3.326171875
1113,3.458984375,-3.326171875
1114,-2.529296875,2.763671875
1115,-2.53125,2.765625
1116,3.4609375,-3.328125
1117,-2.53125,2.765625
1118,3.462890625,-3.326171875
1119,3.466796875,-3.326171875
1120,3.46484375,-3.326171875
1121,3.462890625,-3.328125
1122,3.46484375,-3.326171875
1123,3.46484375,-3.326171875
1124,-1.34765625,1.00390625
1125,3.462890625,-3.326171875
1126,3.46484375,-3.326171875
1127,3.3515625,-3.296875
1128,3.466796875,-3.326171875
1129,-2.529296875,2.765625
1130,-2.529296875,2.765625
1131,3.416015625,-3.3203125
1132,3.46484375,-3.328125
1133,3.46484375,-3.326171875
1134,-2.53125,2.765625
1135,3.466796875,-3.328125
1136,3.46484375,-3.326171875
1137,-2.529296875,2.765625
1138,3.46484375,-3.326171875
1139,3.46484375,-3.328125
1140,3.453125,-3.326171875
1141,3.46484375,-3.326171875
1142,-2.53125,2.765625
1143,3.46875,-3.326171875
1144,3.466796875,-3.326171875
1145,-2.53125,2.765625
1146,-2.53125,2.765625
1147,3.458984375,-3.326171875
1148,-2.529296875,2.763671875
1149,3.46484375,-3.326171875
1150,-2.529296875,2.765625
1151,3.46484375,-3.326171875
1152,3.4609375,-3.326171875
1153,-2.529296875,2.763671875
1154,3.4609375,-3.326171875
1155,3.462890625,-3.326171875
1156,-2.517578125,2.716796875
1157,-2.529296875,2.765625
1158,3.462890625,-3.326171875
1159,3.462890625,-3.326171875
1160,3.447265625,-3.32421875
1161,3.46875,-3.328125
1162,3.4609375,-3.326171875
1163,3.46875,-3.326171875
1164,3.458984375,-3.326171875
1165,-2.529296875,2.763671875
1166,3.462890625,-3.326171875
1167,3.458984375,-3.326171875
1168,3.466796875,-3.326171875
1169,-2.53125,2.765625
1170,3.46484375,-3.328125
1171,-2.529296875,2.765625
1172,3.46875,-3.326171875
1173,-2.53125,2.765625
1174,-2.53125,2.765625
1175,3.4609375,-3.326171875
1176,3.45703125,-3.326171875
1177,3.45703125,-3.328125
1178,3.466796875,-3.328125
1179,3.46484375,-3.326171875
1180,3.4140625,-3.31640625
1181,3.462890625,-3.328125
1182,3.455078125,-3.326171875
1183,2.41796875,-2.572265625
1184,3.455078125,-3.328125
1185,3.462890625,-3.326171875
1186,3.443359375,-3.32421875
1187,3.451171875,-3.32421875
1188,3.4609375,-3.326171875
1189,3.45703125,-3.326171875
1190,3.46484375,-3.328125
1191,-2.529296875,2.763671875
1192,3.46484375,-3.326171875
1193,3.4609375,-3.326171875
1194,3.458984375,-3.326171875
1195,3.466796875,-3.326171875
1196,3.4609375,-3.326171875
1197,-2.529296875,2.765625
1198,3.4609375,-3.328125
1199,3.4609375,-3.326171875
1200,3.458984375,-3.326171875
1201,3.466796875,-3.326171875
1202,3.458984375,-3.328125
1203,3.466796875,-3.326171875
1204,-2.529296875,2.765625
1205,3.46875,-3.328125
1206,3.466796875,-3.328125
1207,-2.529296875,2.765625
1208,3.37109375,-3.3046875
1209,3.455078125,-3.328125
1210,3.46484375,-3.326171875
1211,3.46484375,-3.328125
1212,-2.53125,2.765625
1213,3.462890625,-3.328125
1214,2.58984375,-2.720703125
1215,3.466796875,-3.328125
1216,3.462890625,-3.326171875
1217,-2.53125,2.765625
1218,3.46484375,-3.328125
1219,-2.52734375,2.7578125
1220,3.451171875,-3.326171875
1221,-2.53125,2.765625
1222,-2.529296875,2.763671875
1223,-2.529296875,2.763671875
1224,3.46484375,-3.326171875
1225,3.46875,-3.326171875
1226,3.455078125,-3.328125
1227,3.462890625,-3.326171875
1228,3.46484375,-3.326171875
1229,3.453125,-3.326171875
1230,3.455078125,-3.326171875
1231,3.466796875,-3.326171875
1232,3.46484375,-3.328125
1233,3.462890625,-3.326171875
1234,-0.4892578125,0.052490234375
1235,3.4609375,-3.326171875
1236,3.46484375,-3.328125
1237,3.458984375,-3.326171875
1238,3.46484375,-3.326171875
1239,3.466796875,-3.328125
1240,3.458984375,-3.328125
1241,3.45703125,-3.326171875
1242,3.447265625,-3.326171875
1243,3.171875,-3.19140625
1244,3.466796875,-3.326171875
1245,3.462890625,-3.328125
1246,3.46875,-3.326171875
1247,3.4609375,-3.326171875
1248,3.466796875,-3.326171875
1249,3.46484375,-3.328125
1250,3.43359375,-3.322265625
1251,3.3828125,-3.3046875
1252,3.46875,-3.326171875
1253,-2.529296875,2.763671875
1254,3.45703125,-3.328125
1255,3.466796875,-3.326171875
1256,3.45703125,-3.326171875
1257,3.4609375,-3.328125
1258,3.466796875,-3.326171875
1259,3.4609375,-3.326171875
1260,0.79248046875,-1.1435546875
1261,-2.53125,2.765625
1262,3.453125,-3.326171875
1263,3.46875,-3.328125
1264,3.46484375,-3.326171875
1265,3.46484375,-3.328125
1266,-2.529296875,2.765625
1267,-2.53125,2.765625
1268,3.46484375,-3.328125
1269,3.453125,-3.326171875
1270,3.46875,-3.328125
1271,-2.529296875,2.765625
1272,3.46484375,-3.326171875
1273,2.4140625,-2.564453125
1274,3.46484375,-3.326171875
1275,3.462890625,-3.326171875
1276,-2.53125,2.765625
1277,3.44921875,-3.32421875
1278,-2.53125,2.765625
1279,3.462890625,-3.326171875
1280,3.466796875,-3.326171875
1281,3.462890625,-3.326171875
1282,3.466796875,-3.326171875
1283,3.46875,-3.326171875
1284,3.45703125,-3.326171875
1285,3.453125,-3.326171875
1286,3.466796875,-3.326171875
1287,3.45703125,-3.328125
1288,3.46875,-3.326171875
1289,3.4609375,-3.326171875
1290,-2.529296875,2.763671875
1291,2.955078125,-3.03515625
1292,3.392578125,-3.310546875
1293,-2.53125,2.765625
1294,-2.529296875,2.765625
1295,-2.529296875,2.763671875
1296,-2.529296875,2.763671875
1297,3.447265625,-3.326171875
1298,-2.529296875,2.763671875
1299,-2.53125,2.765625
1300,3.443359375,-3.326171875
1301,3.46484375,-3.326171875
1302,3.45703125,-3.326171875
1303,3.466796875,-3.326171875
1304,-2.529296875,2.763671875
1305,3.462890625,-3.326171875
1306,3.4609375,-3.326171875
1307,3.46484375,-3.326171875
1308,3.45703125,-3.326171875
1309,3.46875,-3.328125
1310,3.46875,-3.326171875
1311,2.455078125,-2.599609375
1312,3.45703125,-3.326171875
1313,3.462890625,-3.326171875
1314,3.466796875,-3.326171875
1315,3.4609375,-3.326171875
1316,3.45703125,-3.326171875
1317,3.462890625,-3.326171875
1318,3.46484375,-3.326171875
1319,3.466796875,-3.326171875
1320,3.45703125,-3.326171875
1321,-2.529296875,2.763671875
1322,3.46484375,-3.326171875
1323,3.4609375,-3.326171875
1324,3.453125,-3.326171875
1325,3.462890625,-3.326171875
1326,3.466796875,-3.326171875
1327,3.462890625,-3.326171875
1328,3.462890625,-3.328125
1329,3.4375,-3.32421875
1330,3.458984375,-3.326171875
1331,-2.53125,2.765625
1332,3.46484375,-3.326171875
1333,-2.5234375,2.740234375
1334,2.859375,-2.9609375
1335,3.46484375,-3.326171875
1336,1.6142578125,-1.8818359375
1337,3.458984375,-3.326171875
1338,-2.529296875,2.763671875
1339,3.462890625,-3.328125
1340,3.466796875,-3.328125
1341,3.455078125,-3.326171875
1342,-2.50390625,2.650390625
1343,3.458984375,-3.326171875
1344,3.44921875,-3.326171875
1345,-2.53125,2.765625
1346,3.46484375,-3.326171875
1347,-2.529296875,2.765625
1348,3.462890625,-3.326171875
1349,-2.53125,2.765625
1350,3.45703125,-3.328125
1351,3.462890625,-3.326171875
1352,3.453125,-3.326171875
1353,3.427734375,-3.3203125
1354,3.46875,-3.326171875
1355,3.466796875,-3.326171875
1356,3.4609375,-3.326171875
1357,-2.53125,2.765625
1358,-2.529296875,2.765625
1359,3.466796875,-3.326171875
1360,3.4609375,-3.326171875
1361,-2.529296875,2.76171875
1362,3.453125,-3.326171875
1363,3.466796875,-3.326171875
1364,3.455078125,-3.326171875
1365,3.455078125,-3.326171875
1366,3.466796875,-3.328125
1367,3.46484375,-3.326171875
1368,3.439453125,-3.32421875
1369,-2.53125,2.765625
1370,3.466796875,-3.326171875
1371,-2.529296875,2.763671875
1372,3.458984375,-3.326171875
1373,3.46484375,-3.328125
1374,3.466796875,-3.326171875
1375,-2.529296875,2.765625
1376,-2.53125,2.765625
1377,-2.53125,2.765625
1378,3.46875,-3.326171875
1379,-2.517578125,2.70703125
1380,-2.53125,2.765625
1381,3.458984375,-3.328125
1382,-2.53125,2.765625
1383,3.466796875,-3.326171875
1384,3.46484375,-3.326171875
1385,-2.529296875,2.765625
1386,3.462890625,-3.326171875
1387,3.46484375,-3.326171875
1388,3.451171875,-3.32421875
1389,3.458984375,-3.328125
1390,3.4609375,-3.326171875
1391,-0.56103515625,0.128662109375
1392,3.4609375,-3.326171875
1393,3.462890625,-3.328125
1394,3.466796875,-3.326171875
1395,-2.53125,2.765625
1396,3.46875,-3.328125
1397,3.46484375,-3.326171875
1398,3.46875,-3.328125
1399,3.458984375,-3.328125
1400,3.46484375,-3.326171875
1401,3.451171875,-3.32421875
1402,3.4375,-3.32421875
1403,-2.53125,2.765625
1404,3.46484375,-3.326171875
1405,-2.529296875,2.765625
1406,-2.529296875,2.765625
1407,3.451171875,-3.32421875
1408,3.462890625,-3.326171875
1409,-2.53125,2.765625
1410,3.46875,-3.326171875
1411,-2.529296875,2.765625
1412,3.46484375,-3.326171875
1413,-2.529296875,2.763671875
1414,3.46484375,-3.326171875
1415,3.462890625,-3.326171875
1416,3.46875,-3.326171875
1417,3.46484375,-3.326171875
1418,3.46484375,-3.326171875
1419,3.466796875,-3.326171875
1420,3.458984375,-3.328125
1421,-2.529296875,2.765625
1422,-2.53125,2.765625
1423,3.427734375,-3.322265625
1424,3.455078125,-3.328125
1425,3.46875,-3.326171875
1426,3.466796875,-3.328125
1427,3.451171875,-3.32421875
1428,3.458984375,-3.326171875
1429,3.46484375,-3.326171875
1430,3.4609375,-3.328125
1431,3.4609375,-3.326171875
1432,-2.529296875,2.765625
1433,-2.525390625,2.748046875
1434,3.466796875,-3.328125
1435,3.455078125,-3.326171875
1436,3.45703125,-3.328125
1437,3.466796875,-3.328125
1438,3.46875,-3.326171875
1439,3.46875,-3.326171875
1440,3.46484375,-3.326171875
1441,3.46484375,-3.328125
1442,-2.51953125,2.712890625
1443,3.4609375,-3.326171875
1444,-2.53125,2.765625
1445,-2.529296875,2.76171875
1446,3.455078125,-3.328125
1447,3.46484375,-3.326171875
1448,3.466796875,-3.326171875
1449,-2.53125,2.765625
1450,3.46484375,-3.326171875
1451,-2.53125,2.765625
1452,3.443359375,-3.326171875
1453,3.46484375,-3.328125
1454,3.1640625,-3.1875
1455,3.46484375,-3.326171875
1456,3.46875,-3.328125
1457,3.458984375,-3.326171875
1458,3.462890625,-3.326171875
1459,-2.52734375,2.7578125
1460,3.46875,-3.328125
1461,3.46875,-3.326171875
1462,3.466796875,-3.326171875
1463,3.458984375,-3.326171875
1464,3.462890625,-3.326171875
1465,3.466796875,-3.326171875
1466,3.4609375,-3.326171875
1467,3.46484375,-3.328125
1468,3.46875,-3.326171875
1469,3.466796875,-3.326171875
1470,3.45703125,-3.326171875
1471,3.46484375,-3.326171875
1472,3.466796875,-3.326171875
1473,3.458984375,-3.326171875
1474,3.42578125,-3.3203125
1475,3.4140625,-3.31640625
1476,3.4609375,-3.328125
1477,3.466796875,-3.326171875
1478,3.458984375,-3.328125
1479,-2.529296875,2.763671875
1480,3.45703125,-3.328125
1481,3.458984375,-3.326171875
1482,-2.53125,2.765625
1483,3.466796875,-3.328125
1484,3.44921875,-3.326171875
1485,3.462890625,-3.328125
1486,3.46484375,-3.326171875
1487,3.466796875,-3.328125
1488,3.46484375,-3.328125
1489,3.466796875,-3.326171875
1490,3.466796875,-3.328125
1491,3.46875,-3.326171875
1492,3.431640625,-3.322265625
1493,3.46484375,-3.328125
1494,3.466796875,-3.326171875
1495,1.8232421875,-2.05859375
1496,-2.53125,2.765625
1497,3.462890625,-3.326171875
1498,3.466796875,-3.326171875
1499,3.46875,-3.328125
1500,-2.53125,2.765625
1501,3.4609375,-3.328125
1502,3.46875,-3.326171875
1503,3.443359375,-3.326171875
1504,3.458984375,-3.326171875
1505,3.4609375,-3.328125
1506,-2.529296875,2.759765625
1507,3.46875,-3.326171875
1508,-2.529296875,2.765625
1509,3.455078125,-3.326171875
1510,3.46875,-3.328125
1511,3.466796875,-3.328125
1512,-2.53125,2.765625
1513,2.0234375,-2.228515625
1514,3.462890625,-3.328125
1515,-2.53125,2.765625
1516,3.46484375,-3.328125
1517,3.44140625,-3.32421875
1518,3.466796875,-3.326171875
1519,3.466796875,-3.326171875
1520,-2.53125,2.765625
1521,3.462890625,-3.328125
1522,3.421875,-3.3203125
1523,3.462890625,-3.326171875
1524,3.451171875,-3.326171875
1525,3.46484375,-3.328125
1526,3.46484375,-3.326171875
1527,3.46484375,-3.326171875
1528,-2.529296875,2.765625
1529,3.46484375,-3.326171875
1530,3.470703125,-3.326171875
1531,3.462890625,-3.326171875
1532,3.458984375,-3.326171875
1533,3.455078125,-3.326171875
1534,3.462890625,-3.328125
1535,3.46484375,-3.326171875
1536,3.466796875,-3.326171875
1537,3.46484375,-3.326171875
1538,3.466796875,-3.328125
1539,3.455078125,-3.326171875
1540,3.462890625,-3.328125
1541,-2.53125,2.765625
1542,3.462890625,-3.326171875
1543,-2.53125,2.765625
1544,-2.529296875,2.76171875
1545,-2.53125,2.765625
1546,3.462890625,-3.326171875
1547,3.46484375,-3.328125
1548,3.458984375,-3.328125
1549,3.46875,-3.326171875
1550,3.46484375,-3.328125
1551,3.451171875,-3.326171875
1552,3.462890625,-3.326171875
1553,3.46484375,-3.328125
1554,-2.53125,2.765625
1555,3.46484375,-3.326171875
1556,3.388671875,-3.3125
1557,3.46484375,-3.326171875
1558,3.462890625,-3.326171875
1559,3.4609375,-3.326171875
1560,-2.53125,2.765625
1561,3.466796875,-3.328125
1562,3.462890625,-3.326171875
1563,-2.53125,2.765625
1564,3.462890625,-3.328125
1565,-2.53125,2.765625
1566,3.462890625,-3.326171875
1567,3.46484375,-3.326171875
1568,3.466796875,-3.326171875
1569,3.462890625,-3.326171875
1570,3.462890625,-3.326171875
1571,3.466796875,-3.326171875
1572,3.45703125,-3.326171875
1573,3.462890625,-3.328125
1574,3.46484375,-3.326171875
1575,3.451171875,-3.326171875
1576,3.462890625,-3.328125
1577,3.458984375,-3.326171875
1578,3.46484375,-3.326171875
1579,-2.53125,2.765625
1580,3.466796875,-3.326171875
1581,3.462890625,-3.326171875
1582,-2.53125,2.765625
1583,3.458984375,-3.326171875
1584,3.462890625,-3.326171875
1585,3.462890625,-3.326171875
1586,3.462890625,-3.326171875
1587,3.462890625,-3.326171875
1588,3.46484375,-3.326171875
1589,3.455078125,-3.326171875
1590,3.462890625,-3.326171875
1591,3.4609375,-3.326171875
1592,3.466796875,-3.328125
1593,-2.529296875,2.763671875
1594,3.4609375,-3.326171875
1595,3.46484375,-3.328125
1596,-2.529296875,2.765625
1597,3.46484375,-3.326171875
1598,3.458984375,-3.326171875
1599,3.46484375,-3.326171875
1600,3.462890625,-3.328125
1601,3.443359375,-3.32421875
1602,3.45703125,-3.326171875
1603,3.455078125,-3.326171875
1604,-2.53125,2.765625
1605,3.462890625,-3.326171875
1606,3.46484375,-3.326171875
1607,3.455078125,-3.328125
1608,-2.529296875,2.76171875
1609,3.455078125,-3.326171875
1610,3.46875,-3.328125
1611,3.458984375,-3.326171875
1612,3.46875,-3.326171875
1613,3.466796875,-3.326171875
1614,3.46484375,-3.326171875
1615,-2.529296875,2.765625
1616,3.462890625,-3.326171875
1617,-2.53125,2.765625
1618,3.462890625,-3.326171875
1619,3.46875,-3.326171875
1620,3.46875,-3.326171875
1621,-2.53125,2.765625
1622,3.462890625,-3.326171875
1623,-2.53125,2.765625
1624,-2.53125,2.765625
1625,-2.53125,2.765625
1626,3.46484375,-3.326171875
1627,-2.53125,2.765625
1628,3.46875,-3.326171875
1629,-2.52734375,2.7578125
1630,3.46484375,-3.326171875
1631,-2.529296875,2.763671875
1632,-2.53125,2.765625
1633,3.458984375,-3.326171875
1634,3.46484375,-3.328125
1635,3.4609375,-3.326171875
1636,3.466796875,-3.326171875
1637,3.466796875,-3.326171875
1638,3.455078125,-3.326171875
1639,3.455078125,-3.326171875
1640,3.4609375,-3.328125
1641,-2.529296875,2.763671875
1642,-2.53125,2.765625
1643,-2.53125,2.765625
1644,-2.53125,2.765625
1645,3.16796875,-3.1953125
1646,3.4609375,-3.328125
1647,-2.529296875,2.765625
1648,3.45703125,-3.326171875
1649,3.3515625,-3.291015625
1650,3.46484375,-3.328125
1651,3.462890625,-3.326171875
1652,-2.529296875,2.763671875
1653,3.462890625,-3.326171875
1654,3.439453125,-3.32421875
1655,3.4609375,-3.328125
1656,3.462890625,-3.326171875
1657,3.462890625,-3.326171875
1658,3.4609375,-3.328125
1659,3.46875,-3.326171875
1660,3.44921875,-3.32421875
1661,-2.529296875,2.763671875
1662,3.46875,-3.326171875
1663,3.46484375,-3.328125
1664,-2.529296875,2.763671875
1665,-2.53125,2.765625
1666,3.458984375,-3.326171875
1667,3.466796875,-3.328125
1668,3.462890625,-3.326171875
1669,3.46875,-3.326171875
1670,3.466796875,-3.326171875
1671,-2.529296875,2.765625
1672,-1.919921875,1.7236328125
1673,-2.53125,2.765625
1674,-2.53125,2.765625
1675,3.462890625,-3.326171875
1676,3.46875,-3.326171875
1677,3.44140625,-3.32421875
1678,3.466796875,-3.326171875
1679,3.455078125,-3.328125
1680,3.458984375,-3.328125
1681,3.46875,-3.326171875
1682,-2.529296875,2.763671875
1683,-2.53125,2.765625
1684,2.8828125,-2.97265625
1685,3.431640625,-3.32421875
1686,3.46484375,-3.326171875
1687,3.46484375,-3.326171875
1688,3.46875,-3.328125
1689,3.4453125,-3.326171875
1690,3.462890625,-3.328125
1691,-2.53125,2.765625
1692,3.458984375,-3.32421875
1693,3.46484375,-3.328125
1694,-2.529296875,2.763671875
1695,3.462890625,-3.328125
1696,3.45703125,-3.328125
1697,3.458984375,-3.328125
1698,3.46484375,-3.326171875
1699,-1.1171875,0.734375
1700,3.166015625,-3.185546875
1701,-2.529296875,2.763671875
1702,-2.53125,2.765625
1703,3.466796875,-3.326171875
1704,-2.53125,2.765625
1705,3.466796875,-3.326171875
1706,3.462890625,-3.326171875
1707,3.458984375,-3.326171875
1708,3.466796875,-3.326171875
1709,-2.53125,2.765625
1710,3.46875,-3.326171875
1711,-2.53125,2.765625
1712,-2.529296875,2.76171875
1713,3.46484375,-3.326171875
1714,-2.53125,2.765625
1715,-2.529296875,2.765625
1716,3.466796875,-3.328125
1717,3.462890625,-3.326171875
1718,3.4609375,-3.326171875
1719,3.458984375,-3.326171875
1720,3.46484375,-3.326171875
1721,-2.53125,2.765625
1722,3.45703125,-3.326171875
1723,-2.53125,2.765625
1724,3.455078125,-3.32421875
1725,-2.53125,2.765625
1726,3.455078125,-3.326171875
1727,-2.529296875,2.763671875
1728,-2.529296875,2.763671875
1729,-2.529296875,2.763671875
1730,3.455078125,-3.326171875
1731,3.4609375,-3.328125
1732,-2.52734375,2.7578125
1733,-2.53125,2.765625
1734,-2.521484375,2.73828125
1735,3.458984375,-3.326171875
1736,3.46484375,-3.326171875
1737,3.462890625,-3.326171875
1738,3.46484375,-3.326171875
1739,3.46875,-3.328125
1740,3.462890625,-3.326171875
1741,3.466796875,-3.328125
1742,3.466796875,-3.326171875
1743,3.462890625,-3.326171875
1744,3.462890625,-3.328125
1745,3.466796875,-3.328125
1746,3.447265625,-3.32421875
1747,-2.53125,2.765625
1748,3.458984375,-3.326171875
1749,3.396484375,-3.3125
1750,3.46484375,-3.326171875
1751,-2.53125,2.765625
1752,3.466796875,-3.326171875
1753,3.4375,-3.32421875
1754,3.447265625,-3.326171875
1755,-2.53125,2.765625
1756,3.462890625,-3.326171875
1757,-2.53125,2.765625
1758,3.45703125,-3.326171875
1759,3.45703125,-3.328125
1760,3.4609375,-3.326171875
1761,3.462890625,-3.328125
1762,3.46875,-3.326171875
1763,3.462890625,-3.326171875
1764,-2.53125,2.765625
1765,-2.53125,2.765625
1766,-2.52734375,2.755859375
1767,3.458984375,-3.326171875
1768,3.439453125,-3.32421875
1769,3.453125,-3.326171875
1770,3.46484375,-3.326171875
1771,3.466796875,-3.326171875
1772,3.462890625,-3.326171875
1773,3.458984375,-3.326171875
1774,3.466796875,-3.326171875
1775,3.466796875,-3.326171875
1776,3.462890625,-3.328125
1777,-2.53125,2.765625
1778,3.46484375,-3.326171875
1779,3.443359375,-3.326171875
1780,3.462890625,-3.326171875
1781,3.46484375,-3.328125
1782,-2.529296875,2.763671875
1783,3.46484375,-3.326171875
1784,-2.53125,2.765625
1785,-2.53125,2.767578125
1786,-2.53125,2.765625
1787,3.462890625,-3.328125
1788,3.4609375,-3.328125
1789,3.46484375,-3.328125
1790,3.46875,-3.328125
1791,3.4453125,-3.32421875
1792,3.4609375,-3.326171875
1793,-2.529296875,2.765625
1794,3.462890625,-3.326171875
1795,3.462890625,-3.328125
1796,3.447265625,-3.326171875
1797,3.45703125,-3.326171875
1798,-2.529296875,2.763671875
1799,3.255859375,-3.23828125
1800,3.458984375,-3.326171875
1801,-2.529296875,2.765625
1802,3.4609375,-3.328125
1803,-2.529296875,2.765625
1804,-2.53125,2.765625
1805,3.46875,-3.326171875
1806,-2.53125,2.765625
1807,3.46875,-3.326171875
1808,3.45703125,-3.328125
1809,3.4609375,-3.326171875
1810,-2.529296875,2.763671875
1811,-2.53125,2.765625
1812,3.46875,-3.328125
1813,3.466796875,-3.328125
1814,3.453125,-3.326171875
1815,3.458984375,-3.328125
1816,3.466796875,-3.326171875
1817,3.46484375,-3.326171875
1818,3.462890625,-3.326171875
1819,3.46484375,-3.328125
1820,3.45703125,-3.326171875
1821,3.466796875,-3.326171875
1822,3.46484375,-3.326171875
1823,-2.53125,2.765625
1824,3.46875,-3.326171875
1825,3.443359375,-3.32421875
1826,3.46875,-3.326171875
1827,3.4609375,-3.326171875
1828,-2.529296875,2.763671875
1829,-2.53125,2.765625
1830,-2.53125,2.765625
1831,3.41796875,-3.322265625
1832,3.4609375,-3.326171875
1833,-2.53125,2.765625
1834,-2.53125,2.765625
1835,3.466796875,-3.326171875
1836,3.46484375,-3.326171875
1837,-2.529296875,2.763671875
1838,3.466796875,-3.326171875
1839,3.4609375,-3.328125
1840,-2.53125,2.765625
1841,3.462890625,-3.326171875
1842,-2.53125,2.765625
1843,-2.529296875,2.765625
1844,3.462890625,-3.326171875
1845,-2.529296875,2.765625
1846,3.46484375,-3.326171875
1847,3.453125,-3.326171875
1848,-2.53125,2.765625
1849,3.443359375,-3.322265625
1850,3.46484375,-3.326171875
1851,3.46484375,-3.326171875
1852,-2.529296875,2.76171875
1853,3.45703125,-3.326171875
1854,3.466796875,-3.326171875
1855,3.46875,-3.326171875
1856,3.45703125,-3.32421875
1857,1.724609375,-1.9501953125
1858,-2.53125,2.765625
1859,3.466796875,-3.326171875
1860,3.44140625,-3.32421875
1861,3.462890625,-3.326171875
1862,3.455078125,-3.326171875
1863,3.431640625,-3.32421875
1864,3.455078125,-3.326171875
1865,-2.53125,2.765625
1866,3.46875,-3.326171875
1867,3.46484375,-3.326171875
1868,3.46875,-3.326171875
1869,-2.53125,2.765625
1870,3.466796875,-3.326171875
1871,-2.529296875,2.763671875
1872,3.466796875,-3.328125
1873,-2.53125,2.765625
1874,-2.53125,2.765625
1875,3.46484375,-3.326171875
1876,3.458984375,-3.328125
